content_id,date,daily_views,avg_rating
M1670345,2017-07-01,600,3.5
M1670345,2017-08-01,1200,3.5
M1670345,2017-10-01,300,3.5
M1670345,2017-12-01,300,3.5
M1670345,2018-01-01,300,4.0
M1670345,2018-02-01,300,3.5
M1670345,2018-03-01,300,5.0
M1670345,2018-06-01,300,2.0
M1670345,2018-07-01,900,4.166666666666667
M1670345,2018-10-01,600,3.75
M1670345,2018-11-01,300,4.0
M1670345,2019-01-01,900,3.6666666666666665
M1670345,2019-02-01,1200,3.75
M1670345,2019-03-01,600,3.75
M1670345,2019-05-01,300,5.0
M1670345,2019-06-01,300,4.0
M1670345,2019-08-01,300,2.0
M1670345,2019-11-01,600,3.25
M1670345,2019-12-01,300,3.5
M1670345,2020-02-01,600,3.5
M1670345,2020-03-01,300,2.5
M1670345,2020-04-01,900,3.6666666666666665
M1670345,2020-05-01,900,4.0
M1670345,2020-06-01,600,3.75
M1670345,2020-08-01,300,3.5
M1670345,2021-01-01,600,4.75
M1670345,2021-03-01,300,3.5
M1670345,2021-11-01,300,4.0
M1723121,2013-08-01,57600,3.7421875
M1723121,2013-09-01,78900,3.7243346007604563
M1723121,2013-10-01,17700,3.5084745762711864
M1723121,2013-11-01,52500,3.617142857142857
M1723121,2013-12-01,31200,3.5673076923076925
M1723121,2014-01-01,19500,3.6384615384615384
M1723121,2014-02-01,10800,3.513888888888889
M1723121,2014-03-01,5400,3.7222222222222223
M1723121,2014-04-01,5100,3.3529411764705883
M1723121,2014-05-01,5400,3.75
M1723121,2014-06-01,5100,3.5
M1723121,2014-07-01,9300,3.6774193548387095
M1723121,2014-08-01,5100,3.2941176470588234
M1723121,2014-09-01,1800,3.4166666666666665
M1723121,2014-10-01,2400,3.625
M1723121,2014-11-01,1200,4.0
M1723121,2014-12-01,1800,3.75
M1723121,2015-01-01,2700,3.611111111111111
M1723121,2015-02-01,1500,3.7
M1723121,2015-03-01,1500,4.0
M1723121,2015-04-01,300,4.0
M1723121,2015-05-01,1200,3.625
M1723121,2015-06-01,1200,3.5
M1723121,2015-08-01,2400,3.6875
M1723121,2015-10-01,600,3.75
M1723121,2015-11-01,600,3.25
M1723121,2015-12-01,300,4.5
M1723121,2016-01-01,900,3.6666666666666665
M1723121,2016-02-01,600,3.0
M1723121,2016-03-01,600,3.75
M1723121,2016-04-01,300,3.5
M1723121,2016-05-01,600,3.25
M1723121,2016-07-01,600,3.5
M1723121,2016-09-01,300,4.0
M1723121,2016-10-01,600,4.25
M1723121,2016-11-01,300,2.5
M1723121,2016-12-01,300,3.5
M1723121,2017-01-01,600,4.25
M1723121,2017-02-01,300,4.5
M1723121,2017-03-01,300,4.0
M1723121,2017-04-01,300,4.0
M1723121,2017-05-01,900,3.8333333333333335
M1723121,2017-06-01,1200,4.0
M1723121,2017-07-01,300,3.5
M1723121,2017-08-01,600,3.75
M1723121,2017-09-01,900,4.166666666666667
M1723121,2017-11-01,300,2.5
M1723121,2017-12-01,300,3.5
M1723121,2018-01-01,900,3.0
M1723121,2018-02-01,300,4.5
M1723121,2018-03-01,300,4.0
M1723121,2018-04-01,600,4.25
M1723121,2018-06-01,900,3.3333333333333335
M1723121,2018-07-01,300,4.0
M1723121,2018-08-01,900,3.5
M1723121,2018-09-01,600,3.75
M1723121,2018-10-01,300,4.5
M1723121,2018-11-01,300,3.0
M1723121,2018-12-01,300,4.5
M1723121,2019-01-01,900,4.0
M1723121,2019-02-01,900,2.8333333333333335
M1723121,2019-03-01,300,2.0
M1723121,2019-04-01,600,3.0
M1723121,2019-05-01,600,3.75
M1723121,2019-06-01,300,3.5
M1723121,2019-07-01,600,3.25
M1723121,2019-08-01,300,4.0
M1723121,2019-10-01,300,2.5
M1723121,2019-12-01,600,4.0
M1723121,2020-01-01,300,3.0
M1723121,2020-02-01,300,2.0
M1723121,2020-03-01,600,3.75
M1723121,2020-04-01,300,4.0
M1723121,2020-06-01,600,3.25
M1723121,2020-08-01,300,4.0
M1723121,2020-09-01,300,3.0
M1723121,2021-01-01,300,3.0
M1723121,2021-02-01,300,3.0
M1723121,2021-03-01,300,2.0
M1723121,2021-06-01,300,4.0
M1723121,2021-07-01,600,3.75
M1798709,2013-10-01,300,5.0
M1798709,2013-11-01,300,4.5
M1798709,2013-12-01,3600,4.416666666666667
M1798709,2014-01-01,83700,4.21326164874552
M1798709,2014-02-01,75900,4.0810276679841895
M1798709,2014-03-01,42600,4.059859154929577
M1798709,2014-04-01,22200,4.074324324324325
M1798709,2014-05-01,43200,3.9270833333333335
M1798709,2014-06-01,19800,3.765151515151515
M1798709,2014-07-01,20100,3.8955223880597014
M1798709,2014-08-01,13200,3.534090909090909
M1798709,2014-09-01,6000,3.875
M1798709,2014-10-01,9300,4.193548387096774
M1798709,2014-11-01,5100,3.735294117647059
M1798709,2014-12-01,5100,3.9705882352941178
M1798709,2015-01-01,10200,3.8088235294117645
M1798709,2015-02-01,6300,4.0476190476190474
M1798709,2015-03-01,3900,3.6153846153846154
M1798709,2015-04-01,2400,3.8125
M1798709,2015-05-01,1200,3.875
M1798709,2015-06-01,2700,3.5555555555555554
M1798709,2015-07-01,3000,3.75
M1798709,2015-08-01,2100,4.071428571428571
M1798709,2015-09-01,900,3.3333333333333335
M1798709,2015-10-01,1500,3.3
M1798709,2015-11-01,1800,4.25
M1798709,2015-12-01,2400,3.5625
M1798709,2016-01-01,2700,3.7777777777777777
M1798709,2016-02-01,1800,4.5
M1798709,2016-03-01,1200,3.875
M1798709,2016-04-01,2400,3.9375
M1798709,2016-05-01,1500,4.0
M1798709,2016-06-01,1200,4.5
M1798709,2016-07-01,300,5.0
M1798709,2016-08-01,600,4.0
M1798709,2016-09-01,1500,4.3
M1798709,2016-10-01,1200,3.875
M1798709,2016-11-01,300,3.5
M1798709,2016-12-01,2100,4.714285714285714
M1798709,2017-01-01,2400,4.1875
M1798709,2017-02-01,900,4.333333333333333
M1798709,2017-03-01,2100,4.357142857142857
M1798709,2017-04-01,300,5.0
M1798709,2017-05-01,1500,4.6
M1798709,2017-06-01,2100,4.0
M1798709,2017-07-01,3300,4.136363636363637
M1798709,2017-08-01,3300,3.8636363636363638
M1798709,2017-09-01,1500,4.1
M1798709,2017-10-01,900,4.666666666666667
M1798709,2017-11-01,1800,4.416666666666667
M1798709,2017-12-01,1800,3.6666666666666665
M1798709,2018-01-01,2700,4.111111111111111
M1798709,2018-02-01,1500,3.2
M1798709,2018-03-01,1500,4.7
M1798709,2018-04-01,4200,4.392857142857143
M1798709,2018-05-01,900,4.666666666666667
M1798709,2018-06-01,2400,4.25
M1798709,2018-07-01,2100,4.142857142857143
M1798709,2018-08-01,2100,4.214285714285714
M1798709,2018-09-01,2100,4.285714285714286
M1798709,2018-10-01,1500,4.0
M1798709,2018-11-01,1800,4.333333333333333
M1798709,2018-12-01,1500,4.2
M1798709,2019-01-01,1800,4.333333333333333
M1798709,2019-02-01,1800,4.166666666666667
M1798709,2019-03-01,1500,4.3
M1798709,2019-04-01,1500,4.8
M1798709,2019-05-01,1200,4.5
M1798709,2019-06-01,1200,3.625
M1798709,2019-07-01,2400,3.5625
M1798709,2019-08-01,3900,3.8846153846153846
M1798709,2019-09-01,3000,4.1
M1798709,2019-10-01,4200,3.9642857142857144
M1798709,2019-11-01,2400,3.6875
M1798709,2019-12-01,1500,4.0
M1798709,2020-01-01,3300,3.5
M1798709,2020-02-01,2400,4.1875
M1798709,2020-03-01,3900,4.115384615384615
M1798709,2020-04-01,4200,3.892857142857143
M1798709,2020-05-01,1200,4.0
M1798709,2020-06-01,1500,3.7
M1798709,2020-07-01,900,4.5
M1798709,2020-08-01,1200,4.0
M1798709,2020-09-01,2100,4.142857142857143
M1798709,2021-01-01,300,4.0
M1798709,2021-02-01,300,1.5
M1798709,2021-04-01,300,4.0
M1798709,2021-06-01,300,4.0
M1798709,2021-10-01,300,4.0
M1798709,2021-11-01,600,4.75
M1800241,2013-12-01,43500,4.086206896551724
M1800241,2014-01-01,183300,3.806873977086743
M1800241,2014-02-01,69300,3.7142857142857144
M1800241,2014-03-01,73500,3.610204081632653
M1800241,2014-04-01,23400,3.551282051282051
M1800241,2014-05-01,13500,3.611111111111111
M1800241,2014-06-01,7800,3.423076923076923
M1800241,2014-07-01,9900,3.757575757575758
M1800241,2014-08-01,6300,3.142857142857143
M1800241,2014-09-01,6000,3.825
M1800241,2014-10-01,4500,3.6666666666666665
M1800241,2014-11-01,2400,3.375
M1800241,2014-12-01,2100,3.2857142857142856
M1800241,2015-01-01,6600,3.659090909090909
M1800241,2015-02-01,3600,3.7916666666666665
M1800241,2015-03-01,1800,3.6666666666666665
M1800241,2015-04-01,2700,3.6666666666666665
M1800241,2015-05-01,3900,3.5
M1800241,2015-06-01,1200,3.375
M1800241,2015-07-01,1500,3.9
M1800241,2015-08-01,600,4.25
M1800241,2015-09-01,900,2.6666666666666665
M1800241,2015-10-01,900,3.6666666666666665
M1800241,2015-11-01,600,3.75
M1800241,2015-12-01,300,4.5
M1800241,2016-01-01,2400,3.6875
M1800241,2016-02-01,900,3.1666666666666665
M1800241,2016-03-01,900,3.3333333333333335
M1800241,2016-04-01,900,3.6666666666666665
M1800241,2016-05-01,600,3.25
M1800241,2016-07-01,600,4.0
M1800241,2016-08-01,600,4.25
M1800241,2016-09-01,600,3.5
M1800241,2016-10-01,300,3.5
M1800241,2016-11-01,900,3.6666666666666665
M1800241,2016-12-01,300,4.5
M1800241,2017-01-01,900,3.6666666666666665
M1800241,2017-02-01,900,3.8333333333333335
M1800241,2017-03-01,900,3.5
M1800241,2017-04-01,1800,3.8333333333333335
M1800241,2017-05-01,600,4.0
M1800241,2017-07-01,900,4.333333333333333
M1800241,2017-08-01,600,3.5
M1800241,2017-09-01,1200,3.375
M1800241,2017-11-01,300,4.0
M1800241,2017-12-01,300,4.5
M1800241,2018-01-01,600,3.75
M1800241,2018-03-01,600,3.75
M1800241,2018-04-01,900,4.333333333333333
M1800241,2018-05-01,600,3.75
M1800241,2018-06-01,300,4.0
M1800241,2018-08-01,900,2.8333333333333335
M1800241,2018-09-01,300,2.0
M1800241,2018-10-01,1500,3.8
M1800241,2018-11-01,900,4.166666666666667
M1800241,2018-12-01,600,3.5
M1800241,2019-01-01,900,3.5
M1800241,2019-02-01,300,3.5
M1800241,2019-03-01,300,2.0
M1800241,2019-04-01,600,4.0
M1800241,2019-06-01,300,4.5
M1800241,2019-07-01,900,3.6666666666666665
M1800241,2019-08-01,600,3.5
M1800241,2019-09-01,300,3.0
M1800241,2019-10-01,300,4.5
M1800241,2019-11-01,600,3.75
M1800241,2019-12-01,300,4.0
M1800241,2020-01-01,900,3.1666666666666665
M1800241,2020-02-01,1200,4.5
M1800241,2020-03-01,1200,4.0
M1800241,2020-04-01,1200,3.5
M1800241,2020-05-01,600,3.75
M1800241,2020-06-01,600,4.0
M1800241,2020-07-01,600,3.75
M1800241,2020-08-01,1500,4.1
M1800241,2020-09-01,600,4.0
M1800241,2021-03-01,300,4.5
M1800241,2021-04-01,300,2.0
M1800241,2021-05-01,300,4.0
M1800241,2021-08-01,300,2.5
M1800241,2021-10-01,300,4.0
M1843866,2014-03-01,57300,4.115183246073299
M1843866,2014-04-01,198300,4.049924357034795
M1843866,2014-05-01,21000,4.007142857142857
M1843866,2014-06-01,4800,3.90625
M1843866,2014-07-01,8700,3.706896551724138
M1843866,2014-08-01,46200,3.7305194805194803
M1843866,2014-09-01,15300,3.823529411764706
M1843866,2014-10-01,9300,3.838709677419355
M1843866,2014-11-01,3900,3.8461538461538463
M1843866,2014-12-01,3900,3.923076923076923
M1843866,2015-01-01,7200,3.5833333333333335
M1843866,2015-02-01,3900,4.038461538461538
M1843866,2015-03-01,3300,3.727272727272727
M1843866,2015-04-01,3600,3.5
M1843866,2015-05-01,6000,3.9
M1843866,2015-06-01,1200,4.25
M1843866,2015-07-01,1200,4.0
M1843866,2015-08-01,600,4.25
M1843866,2015-09-01,300,4.0
M1843866,2015-10-01,900,4.0
M1843866,2015-11-01,1200,4.375
M1843866,2015-12-01,1500,4.0
M1843866,2016-01-01,900,3.6666666666666665
M1843866,2016-02-01,600,4.25
M1843866,2016-03-01,2100,4.142857142857143
M1843866,2016-04-01,2700,3.6666666666666665
M1843866,2016-05-01,6600,3.8181818181818183
M1843866,2016-06-01,1200,3.625
M1843866,2016-07-01,600,4.5
M1843866,2016-08-01,1500,4.0
M1843866,2016-09-01,1500,3.7
M1843866,2016-10-01,600,3.0
M1843866,2016-11-01,600,3.75
M1843866,2016-12-01,300,4.5
M1843866,2017-01-01,900,3.6666666666666665
M1843866,2017-02-01,300,3.5
M1843866,2017-03-01,600,4.25
M1843866,2017-04-01,1500,3.6
M1843866,2017-05-01,300,3.5
M1843866,2017-06-01,600,4.0
M1843866,2017-07-01,1500,4.3
M1843866,2017-08-01,600,4.0
M1843866,2017-09-01,1500,3.8
M1843866,2017-10-01,300,4.0
M1843866,2017-11-01,600,4.25
M1843866,2017-12-01,1200,4.0
M1843866,2018-02-01,900,4.333333333333333
M1843866,2018-03-01,2400,4.0
M1843866,2018-04-01,1500,4.1
M1843866,2018-05-01,1500,3.9
M1843866,2018-06-01,1500,4.2
M1843866,2018-07-01,1200,3.75
M1843866,2018-08-01,2400,3.6875
M1843866,2018-09-01,900,2.6666666666666665
M1843866,2018-10-01,900,4.333333333333333
M1843866,2018-11-01,300,5.0
M1843866,2018-12-01,600,4.0
M1843866,2019-01-01,900,4.166666666666667
M1843866,2019-02-01,600,4.25
M1843866,2019-03-01,3300,4.0
M1843866,2019-04-01,2400,4.125
M1843866,2019-05-01,3900,4.038461538461538
M1843866,2019-06-01,2100,3.9285714285714284
M1843866,2019-07-01,1800,3.8333333333333335
M1843866,2019-08-01,1500,3.7
M1843866,2019-09-01,300,4.0
M1843866,2019-10-01,300,5.0
M1843866,2019-11-01,900,3.5
M1843866,2020-03-01,600,4.5
M1843866,2020-04-01,1500,3.6
M1843866,2020-05-01,900,3.3333333333333335
M1843866,2020-06-01,600,4.0
M1843866,2020-07-01,1500,4.3
M1843866,2020-08-01,300,4.0
M1843866,2020-09-01,600,3.25
M1843866,2021-01-01,1500,3.8
M1843866,2021-02-01,600,3.75
M1843866,2021-03-01,900,3.6666666666666665
M1843866,2021-04-01,300,4.0
M1843866,2021-05-01,300,4.5
M1843866,2021-06-01,600,2.25
M1843866,2021-07-01,2100,4.142857142857143
M1843866,2021-08-01,300,4.5
M1843866,2021-10-01,300,4.0
M1843866,2021-11-01,600,3.75
M1853728,2013-02-01,900,4.5
M1853728,2013-03-01,54000,4.241666666666666
M1853728,2013-04-01,39900,4.154135338345864
M1853728,2013-05-01,32400,4.199074074074074
M1853728,2013-06-01,25500,4.341176470588235
M1853728,2013-07-01,17400,4.224137931034483
M1853728,2013-08-01,19500,4.253846153846154
M1853728,2013-09-01,11400,4.078947368421052
M1853728,2013-10-01,17100,4.307017543859649
M1853728,2013-11-01,6300,4.357142857142857
M1853728,2013-12-01,6600,4.295454545454546
M1853728,2014-01-01,9600,4.375
M1853728,2014-02-01,5100,4.205882352941177
M1853728,2014-03-01,6300,4.0476190476190474
M1853728,2014-04-01,7800,4.346153846153846
M1853728,2014-05-01,3000,4.45
M1853728,2014-06-01,1800,4.25
M1853728,2014-07-01,2400,4.375
M1853728,2014-08-01,2700,4.222222222222222
M1853728,2014-09-01,3000,4.2
M1853728,2014-10-01,3300,4.363636363636363
M1853728,2014-11-01,1800,4.25
M1853728,2014-12-01,2700,4.111111111111111
M1853728,2015-01-01,1200,3.875
M1853728,2015-02-01,2700,4.555555555555555
M1853728,2015-03-01,4800,4.1875
M1853728,2015-04-01,3000,4.15
M1853728,2015-05-01,2400,4.375
M1853728,2015-06-01,3000,4.4
M1853728,2015-07-01,1800,4.5
M1853728,2015-08-01,4800,4.0625
M1853728,2015-09-01,1200,3.875
M1853728,2015-10-01,1200,4.0
M1853728,2015-11-01,2400,4.3125
M1853728,2015-12-01,2400,4.4375
M1853728,2016-01-01,5100,4.470588235294118
M1853728,2016-02-01,2400,4.0625
M1853728,2016-03-01,900,3.8333333333333335
M1853728,2016-04-01,3600,4.375
M1853728,2016-05-01,2100,4.571428571428571
M1853728,2016-06-01,1800,4.333333333333333
M1853728,2016-07-01,1800,3.9166666666666665
M1853728,2016-08-01,1200,3.75
M1853728,2016-09-01,1800,4.583333333333333
M1853728,2016-10-01,900,4.333333333333333
M1853728,2016-11-01,1500,4.4
M1853728,2016-12-01,3000,4.5
M1853728,2017-01-01,2100,4.071428571428571
M1853728,2017-02-01,1200,4.5
M1853728,2017-03-01,900,4.833333333333333
M1853728,2017-04-01,600,4.0
M1853728,2017-05-01,900,4.166666666666667
M1853728,2017-06-01,1500,4.0
M1853728,2017-07-01,1200,4.375
M1853728,2017-08-01,600,3.25
M1853728,2017-09-01,1800,4.583333333333333
M1853728,2017-10-01,600,4.75
M1853728,2017-11-01,900,3.8333333333333335
M1853728,2017-12-01,600,4.5
M1853728,2018-01-01,900,4.0
M1853728,2018-03-01,1800,3.9166666666666665
M1853728,2018-04-01,600,4.75
M1853728,2018-05-01,1200,4.5
M1853728,2018-06-01,2100,4.214285714285714
M1853728,2018-07-01,2700,4.388888888888889
M1853728,2018-08-01,4200,4.285714285714286
M1853728,2018-09-01,1200,4.625
M1853728,2018-10-01,600,4.75
M1853728,2018-11-01,3000,4.05
M1853728,2018-12-01,900,4.666666666666667
M1853728,2019-01-01,2400,4.375
M1853728,2019-02-01,600,4.25
M1853728,2019-03-01,1200,4.25
M1853728,2019-04-01,300,4.0
M1853728,2019-06-01,1500,4.5
M1853728,2019-07-01,2100,4.285714285714286
M1853728,2019-08-01,2100,4.571428571428571
M1853728,2019-09-01,1800,4.833333333333333
M1853728,2019-10-01,1800,4.333333333333333
M1853728,2019-11-01,1500,3.9
M1853728,2019-12-01,1500,4.5
M1853728,2020-01-01,5700,4.2894736842105265
M1853728,2020-02-01,2100,3.9285714285714284
M1853728,2020-03-01,3600,4.375
M1853728,2020-04-01,5100,4.4411764705882355
M1853728,2020-05-01,2100,4.142857142857143
M1853728,2020-06-01,3900,4.423076923076923
M1853728,2020-07-01,1500,4.4
M1853728,2020-08-01,1800,4.333333333333333
M1853728,2021-01-01,600,4.5
M1853728,2021-02-01,300,4.0
M1853728,2021-03-01,900,4.166666666666667
M1853728,2021-04-01,600,4.75
M1853728,2021-05-01,900,4.666666666666667
M1853728,2021-06-01,300,3.5
M1853728,2021-07-01,300,4.5
M1853728,2021-08-01,600,4.5
M1853728,2021-11-01,900,4.333333333333333
M1872181,2014-04-01,83100,3.788808664259928
M1872181,2014-05-01,148200,3.694331983805668
M1872181,2014-06-01,12300,3.4878048780487805
M1872181,2014-07-01,14700,3.4591836734693877
M1872181,2014-08-01,33600,3.4107142857142856
M1872181,2014-09-01,12300,3.2195121951219514
M1872181,2014-10-01,6600,3.3181818181818183
M1872181,2014-11-01,3000,3.15
M1872181,2014-12-01,1800,3.3333333333333335
M1872181,2015-01-01,5100,3.411764705882353
M1872181,2015-02-01,3300,3.0454545454545454
M1872181,2015-03-01,3000,3.3
M1872181,2015-04-01,300,3.5
M1872181,2015-05-01,600,4.25
M1872181,2015-06-01,1800,3.0833333333333335
M1872181,2015-07-01,1800,3.5833333333333335
M1872181,2015-08-01,900,2.8333333333333335
M1872181,2015-09-01,900,3.6666666666666665
M1872181,2015-10-01,600,3.5
M1872181,2015-11-01,300,3.0
M1872181,2015-12-01,600,3.5
M1872181,2016-01-01,600,3.0
M1872181,2016-02-01,300,1.0
M1872181,2016-03-01,300,4.5
M1872181,2016-04-01,900,2.6666666666666665
M1872181,2016-05-01,600,3.25
M1872181,2016-08-01,900,2.1666666666666665
M1872181,2016-12-01,600,3.5
M1872181,2017-01-01,900,4.0
M1872181,2017-02-01,300,3.5
M1872181,2017-03-01,600,3.25
M1872181,2017-04-01,900,3.3333333333333335
M1872181,2017-05-01,300,4.0
M1872181,2017-07-01,300,2.0
M1872181,2017-09-01,300,2.0
M1872181,2017-12-01,300,3.0
M1872181,2018-01-01,300,2.0
M1872181,2018-02-01,300,3.0
M1872181,2018-04-01,600,3.25
M1872181,2018-07-01,300,3.0
M1872181,2018-08-01,300,3.0
M1872181,2018-09-01,300,3.5
M1872181,2018-10-01,600,4.25
M1872181,2019-05-01,300,3.5
M1872181,2019-06-01,300,1.5
M1872181,2019-08-01,600,3.5
M1872181,2020-06-01,300,1.5
M1872181,2020-08-01,600,4.5
M1872181,2021-08-01,300,3.5
M1877832,2014-05-01,226800,4.261243386243386
M1877832,2014-06-01,94800,4.07120253164557
M1877832,2014-07-01,11400,4.131578947368421
M1877832,2014-08-01,10200,4.0588235294117645
M1877832,2014-09-01,27900,3.9408602150537635
M1877832,2014-10-01,25500,3.988235294117647
M1877832,2014-11-01,10800,3.736111111111111
M1877832,2014-12-01,5700,3.8421052631578947
M1877832,2015-01-01,3600,3.9583333333333335
M1877832,2015-02-01,4800,4.0625
M1877832,2015-03-01,3900,3.8076923076923075
M1877832,2015-04-01,3300,4.181818181818182
M1877832,2015-05-01,4200,3.8214285714285716
M1877832,2015-06-01,1800,4.0
M1877832,2015-07-01,2400,3.625
M1877832,2015-08-01,2100,4.214285714285714
M1877832,2015-09-01,1200,4.125
M1877832,2015-10-01,1200,3.875
M1877832,2015-11-01,900,4.166666666666667
M1877832,2015-12-01,300,3.0
M1877832,2016-01-01,1500,4.2
M1877832,2016-02-01,300,5.0
M1877832,2016-03-01,900,3.5
M1877832,2016-04-01,1500,4.2
M1877832,2016-05-01,2700,4.111111111111111
M1877832,2016-06-01,1800,4.0
M1877832,2016-07-01,600,4.0
M1877832,2016-08-01,600,3.25
M1877832,2016-09-01,900,3.8333333333333335
M1877832,2016-10-01,300,4.0
M1877832,2016-11-01,300,4.5
M1877832,2016-12-01,600,4.0
M1877832,2017-01-01,900,3.8333333333333335
M1877832,2017-02-01,900,2.8333333333333335
M1877832,2017-03-01,1500,4.1
M1877832,2017-04-01,600,4.5
M1877832,2017-05-01,600,3.75
M1877832,2017-06-01,1500,3.9
M1877832,2017-07-01,300,4.5
M1877832,2017-10-01,900,4.0
M1877832,2018-01-01,600,5.0
M1877832,2018-02-01,600,4.0
M1877832,2018-04-01,600,5.0
M1877832,2018-05-01,600,4.25
M1877832,2018-07-01,300,5.0
M1877832,2018-08-01,600,4.5
M1877832,2018-09-01,1200,4.875
M1877832,2018-10-01,600,4.75
M1877832,2018-11-01,900,4.5
M1877832,2019-03-01,600,4.0
M1877832,2019-04-01,1200,4.625
M1877832,2019-05-01,600,4.25
M1877832,2019-06-01,1500,4.1
M1877832,2019-07-01,300,4.0
M1877832,2019-08-01,600,4.5
M1877832,2019-10-01,900,4.166666666666667
M1877832,2020-04-01,600,3.75
M1877832,2020-05-01,600,4.5
M1877832,2020-06-01,300,3.5
M1877832,2021-01-01,300,3.0
M1877832,2021-02-01,300,2.5
M1877832,2021-03-01,900,3.5
M1877832,2021-04-01,300,3.0
M1877832,2021-06-01,300,4.5
M1895587,2015-09-01,300,4.5
M1895587,2015-10-01,300,4.0
M1895587,2015-11-01,3300,4.545454545454546
M1895587,2015-12-01,12000,4.225
M1895587,2016-01-01,54600,4.1510989010989015
M1895587,2016-02-01,108000,4.0875
M1895587,2016-03-01,59400,4.03030303030303
M1895587,2016-04-01,18000,4.016666666666667
M1895587,2016-05-01,13200,4.0227272727272725
M1895587,2016-06-01,8400,4.125
M1895587,2016-07-01,6600,3.7954545454545454
M1895587,2016-08-01,6300,4.023809523809524
M1895587,2016-09-01,4800,4.03125
M1895587,2016-10-01,4800,4.15625
M1895587,2016-11-01,3000,4.55
M1895587,2016-12-01,3600,4.166666666666667
M1895587,2017-01-01,3000,4.3
M1895587,2017-02-01,3300,4.363636363636363
M1895587,2017-03-01,2700,4.166666666666667
M1895587,2017-04-01,2100,4.357142857142857
M1895587,2017-05-01,2100,3.7857142857142856
M1895587,2017-06-01,600,4.0
M1895587,2017-07-01,1800,3.75
M1895587,2017-08-01,1800,4.25
M1895587,2017-09-01,1500,4.5
M1895587,2017-10-01,600,3.75
M1895587,2017-11-01,900,3.5
M1895587,2017-12-01,1200,4.125
M1895587,2018-01-01,1500,3.7
M1895587,2018-02-01,1200,4.375
M1895587,2018-03-01,900,3.5
M1895587,2018-04-01,900,4.0
M1895587,2018-07-01,300,4.0
M1895587,2018-08-01,900,4.666666666666667
M1895587,2018-09-01,900,3.5
M1895587,2018-10-01,900,4.0
M1895587,2018-11-01,900,3.8333333333333335
M1895587,2018-12-01,1800,3.8333333333333335
M1895587,2019-01-01,900,4.0
M1895587,2019-02-01,1200,3.875
M1895587,2019-05-01,600,4.0
M1895587,2019-06-01,600,4.5
M1895587,2019-07-01,900,3.1666666666666665
M1895587,2019-08-01,600,4.5
M1895587,2019-09-01,900,4.166666666666667
M1895587,2019-10-01,1200,4.25
M1895587,2019-11-01,900,3.8333333333333335
M1895587,2019-12-01,300,4.0
M1895587,2020-01-01,900,3.1666666666666665
M1895587,2020-02-01,300,4.0
M1895587,2020-03-01,600,4.25
M1895587,2020-04-01,2400,4.3125
M1895587,2020-06-01,1500,3.3
M1895587,2020-07-01,900,4.5
M1895587,2020-08-01,1200,3.375
M1895587,2020-09-01,600,3.5
M1895587,2021-01-01,900,3.8333333333333335
M1895587,2021-02-01,600,4.75
M1895587,2021-03-01,300,4.0
M1895587,2021-04-01,600,3.25
M1895587,2021-05-01,1200,4.125
M1895587,2021-06-01,300,3.5
M1895587,2021-11-01,300,4.0
M1951264,2013-11-01,183900,4.124796084828711
M1951264,2013-12-01,96900,3.871517027863777
M1951264,2014-01-01,59700,3.8668341708542715
M1951264,2014-02-01,24900,3.746987951807229
M1951264,2014-03-01,35700,3.7142857142857144
M1951264,2014-04-01,13200,3.8636363636363638
M1951264,2014-05-01,9300,3.8548387096774195
M1951264,2014-06-01,6300,3.9047619047619047
M1951264,2014-07-01,5400,3.6666666666666665
M1951264,2014-08-01,3000,3.85
M1951264,2014-09-01,4800,3.53125
M1951264,2014-10-01,3600,3.625
M1951264,2014-11-01,3600,3.5833333333333335
M1951264,2014-12-01,2700,3.4444444444444446
M1951264,2015-01-01,2400,3.9375
M1951264,2015-02-01,1200,4.0
M1951264,2015-03-01,3300,3.727272727272727
M1951264,2015-04-01,2100,3.642857142857143
M1951264,2015-05-01,900,3.8333333333333335
M1951264,2015-06-01,1800,3.5833333333333335
M1951264,2015-07-01,1800,3.8333333333333335
M1951264,2015-08-01,1800,3.9166666666666665
M1951264,2015-09-01,600,3.5
M1951264,2015-10-01,1200,3.5
M1951264,2015-11-01,2700,4.0
M1951264,2015-12-01,600,2.5
M1951264,2016-01-01,2400,3.5
M1951264,2016-02-01,600,4.0
M1951264,2016-03-01,1500,3.7
M1951264,2016-04-01,900,3.0
M1951264,2016-06-01,600,2.25
M1951264,2016-07-01,900,3.8333333333333335
M1951264,2016-08-01,300,4.0
M1951264,2016-12-01,900,4.0
M1951264,2017-01-01,300,4.0
M1951264,2017-02-01,300,3.0
M1951264,2017-09-01,600,3.75
M1951264,2017-11-01,300,4.0
M1951264,2017-12-01,300,4.5
M1951264,2018-01-01,300,4.0
M1951264,2018-04-01,600,3.0
M1951264,2018-08-01,900,4.166666666666667
M1951264,2018-12-01,300,4.0
M1951264,2019-05-01,600,3.75
M1951264,2019-07-01,300,3.5
M1951264,2019-08-01,300,4.5
M1951264,2020-05-01,300,3.5
M1951264,2020-06-01,900,3.3333333333333335
M1951264,2020-08-01,300,5.0
M1951264,2021-07-01,300,3.5
M1951264,2021-11-01,300,3.5
M1979320,2013-09-01,87900,4.175767918088737
M1979320,2013-10-01,60600,4.242574257425742
M1979320,2013-11-01,8100,4.148148148148148
M1979320,2013-12-01,15000,4.29
M1979320,2014-01-01,101700,4.178466076696165
