content_id,imdb_id,title,genre,release_year,avg_rating,total_views,runtime_min,popularity,is_classic,language,is_original,director,country,budget,gross,votes,num_seasons
M6316138,6316138,Ayla: The Daughter of War,Drama,2017.0,4.27,50,109,3.9318256327243257,0,English,False,,,,,,1
M6317656,6317656,Penguin Bloom,Drama,2020.0,3.24,21,109,3.091042453358316,0,English,False,,,,,,1
M6320628,6320628,Spider-Man: Far from Home,Action,2019.0,3.92,839,129,6.733401891837359,0,Other,False,Jon Watts,United States,160000000.0,1131927996.0,359000.0,1
M6322922,6322922,An Inconvenient Sequel: Truth to Power,Documentary,2017.0,3.85,10,102,2.3978952727983707,0,English,False,,,,,,1
M6324278,6324278,Abominable,Animation,2019.0,3.67,61,97,4.127134385045092,0,Other,False,Jill Culton,United States,75000000.0,180314199.0,32000.0,1
M6333054,6333054,Chasing Coral,Documentary,2017.0,4.7,10,102,2.3978952727983707,0,English,False,,,,,,1
M6333060,6333060,Icarus,Documentary,2017.0,4.15,91,102,4.5217885770490405,0,English,False,,,,,,1
M6334354,6334354,The Suicide Squad,Action,2021.0,3.63,250,107,5.5254529391317835,0,English,False,,,,,,1
M6336356,6336356,Meari to majo no hana,Animation,2017.0,3.54,34,91,3.5553480614894135,0,English,False,,,,,,1
M6341832,6341832,Oxygène,Drama,2021.0,3.22,41,109,3.7376696182833684,0,English,False,,,,,,1
M6343314,6343314,Creed II,Drama,2018.0,3.64,321,130,5.7745515455444085,0,Other,False,Steven Caple Jr.,United States,50000000.0,214215889.0,111000.0,1
M6348138,6348138,Missing Link,Animation,2019.0,3.68,38,93,3.6635616461296463,0,Other,False,Chris Butler,Canada,100000000.0,26565710.0,23000.0,1
M6359956,6359956,A Bad Moms Christmas,Adventure,2017.0,2.67,63,104,4.1588830833596715,0,Other,False,Jon Lucas,United States,28000000.0,130560428.0,46000.0,1
M6367558,6367558,L&x27;amant double,Drama,2017.0,3.27,28,109,3.367295829986474,0,English,False,,,,,,1
M6378710,6378710,Villains,Comedy,2019.0,2.96,14,100,2.70805020110221,0,English,False,,,,,,1
M6386748,6386748,Pájaros de verano,Drama,2018.0,3.93,14,109,2.70805020110221,0,English,False,,,,,,1
M6388082,6388082,Hyeong,Comedy,2016.0,3.88,13,100,2.6390573296152584,0,English,False,,,,,,1
M6394270,6394270,Bombshell,Biography,2019.0,3.46,176,117,5.176149732573829,0,English,False,,,,,,1
M6398184,6398184,Downton Abbey,Drama,2019.0,3.79,51,122,3.9512437185814275,0,Other,False,Michael Engler,United Kingdom,13000000.0,237860050.0,43000.0,1
M6399158,6399158,Jojakdwen doshi,Action,2017.0,3.46,13,107,2.6390573296152584,0,English,False,,,,,,1
M6400614,6400614,Unacknowledged,Documentary,2017.0,3.4,10,102,2.3978952727983707,0,English,False,,,,,,1
M6402468,6402468,Blood Red Sky,Action,2021.0,2.81,42,107,3.7612001156935624,0,English,False,,,,,,1
M6408226,6408226,Newness,Drama,2017.0,3.32,22,109,3.1354942159291497,0,English,False,,,,,,1
M6410564,6410564,Sandome no satsujin,Crime,2017.0,3.64,14,109,2.70805020110221,0,English,False,,,,,,1
M6412452,6412452,The Ballad of Buster Scruggs,Comedy,2018.0,3.74,294,100,5.68697535633982,0,English,False,,,,,,1
M6412864,6412864,Bamui haebyun-eoseo honja,Drama,2017.0,3.45,11,109,2.4849066497880004,0,English,False,,,,,,1
M6421110,6421110,Proud Mary,Action,2018.0,2.54,13,107,2.6390573296152584,0,English,False,,,,,,1
M6423362,6423362,The Sun Is Also a Star,Drama,2019.0,2.92,30,100,3.4339872044851463,0,Other,False,Ry Russo-Young,United States,9000000.0,6750029.0,6600.0,1
M6428676,6428676,Wonder Park,Animation,2019.0,3.1,10,85,2.3978952727983707,0,Other,False,Dylan Brown,Spain,90000000.0,119559110.0,11000.0,1
M6432466,6432466,Moxie,Comedy,2021.0,3.5,15,100,2.772588722239781,0,English,False,,,,,,1
M6433880,6433880,Anna and the Apocalypse,Comedy,2017.0,3.25,12,100,2.5649493574615367,0,English,False,,,,,,1
M6436726,6436726,7500,Drama,2019.0,2.8,38,109,3.6635616461296463,0,English,False,,,,,,1
M6439020,6439020,The Personal History of David Copperfield,Comedy,2019.0,3.32,22,100,3.1354942159291497,0,English,False,,,,,,1
M6445414,6445414,The Coldest Game,Thriller,2019.0,3.17,26,102,3.295836866004329,0,English,False,,,,,,1
M6450186,6450186,I Can Only Imagine,Biography,2018.0,3.61,19,110,2.995732273553991,0,Other,False,Andrew Erwin,United States,7000000.0,86086881.0,15000.0,1
M6450804,6450804,Terminator: Dark Fate,Action,2019.0,3.13,275,128,5.62040086571715,0,Other,False,Tim Miller,United States,185000000.0,261119292.0,159000.0,1
M6452574,6452574,Sanju,Biography,2018.0,4.33,18,117,2.9444389791664403,0,English,False,,,,,,1
M6472976,6472976,Five Feet Apart,Drama,2019.0,3.92,223,116,5.4116460518550396,0,Other,False,Justin Baldoni,United States,7000000.0,91527795.0,51000.0,1
M6474040,6474040,Stockholm,Biography,2018.0,3.0,15,117,2.772588722239781,0,English,False,,,,,,1
M6475714,6475714,Monster Hunter,Action,2020.0,2.69,32,107,3.4965075614664802,0,English,False,,,,,,1
M6476140,6476140,Serenity,Drama,2019.0,2.82,71,119,4.276666119016055,0,Other,False,Joss Whedon,United States,39000000.0,40445129.0,287000.0,1
M6479534,6479534,Mi-sseu-baek,Drama,2018.0,3.83,12,109,2.5649493574615367,0,English,False,,,,,,1
M6483364,6483364,Teen Spirit,Drama,2018.0,3.58,12,109,2.5649493574615367,0,English,False,,,,,,1
M6485928,6485928,The Land of Steady Habits,Comedy,2018.0,3.08,13,100,2.6390573296152584,0,English,False,,,,,,1
M6491178,6491178,Dragged Across Concrete,Action,2018.0,3.34,70,107,4.2626798770413155,0,English,False,,,,,,1
M6493286,6493286,1987,Drama,2017.0,4.15,17,109,2.8903717578961645,0,English,False,,,,,,1
M6494418,6494418,Siberia,Crime,2018.0,2.1,24,109,3.2188758248682006,0,English,False,,,,,,1
M6495770,6495770,Action Point,Comedy,2018.0,2.54,14,85,2.70805020110221,0,Other,False,Tim Kirkby,United States,19000000.0,5103663.0,11000.0,1
M6499752,6499752,Upgrade,Action,2018.0,3.73,353,100,5.869296913133774,0,Other,False,Leigh Whannell,United States,5000000.0,16706680.0,168000.0,1
M6510332,6510332,McQueen,Documentary,2018.0,4.09,11,102,2.4849066497880004,0,English,False,,,,,,1
M6511932,6511932,The Beach Bum,Comedy,2019.0,3.0,11,95,2.4849066497880004,0,Other,False,Harmony Korine,Switzerland,5000000.0,4554416.0,20000.0,1
M6513120,6513120,Fighting with My Family,Biography,2019.0,3.59,130,108,4.875197323201151,0,Other,False,Stephen Merchant,United Kingdom,11000000.0,40811919.0,71000.0,1
M6513656,6513656,Escape Plan 2: Hades,Action,2018.0,1.92,72,107,4.290459441148391,0,English,False,,,,,,1
M6521876,6521876,Jay and Silent Bob Reboot,Comedy,2019.0,3.13,42,100,3.7612001156935624,0,English,False,,,,,,1
M6523720,6523720,Skjelvet,Action,2018.0,3.03,15,107,2.772588722239781,0,English,False,,,,,,1
M6527426,6527426,Zero,Comedy,2018.0,2.9,15,100,2.772588722239781,0,English,False,,,,,,1
M6533240,6533240,Nomis,Action,2018.0,2.93,29,107,3.4011973816621555,0,English,False,,,,,,1
M6535880,6535880,Haunt,Horror,2019.0,3.16,55,96,4.02535169073515,0,English,False,,,,,,1
M6537238,6537238,Salyut-7,Action,2017.0,3.58,13,107,2.6390573296152584,0,English,False,,,,,,1
M6543652,6543652,Zimna wojna,Drama,2018.0,3.87,140,109,4.948759890378168,0,English,False,,,,,,1
M6547170,6547170,Reprisal,Action,2018.0,2.33,23,107,3.1780538303479458,0,English,False,,,,,,1
M6556890,6556890,Batman and Harley Quinn,Animation,2017.0,2.9,10,91,2.3978952727983707,0,English,False,,,,,,1
M6562866,6562866,Trevor Noah: Afraid of the Dark,Comedy,2017.0,3.8,10,100,2.3978952727983707,0,English,False,,,,,,1
M6565702,6565702,Dark Phoenix,Action,2019.0,3.03,254,107,5.541263545158426,0,English,False,,,,,,1
M6566576,6566576,Fear Street,Horror,2021.0,3.12,53,96,3.9889840465642745,0,English,False,,,,,,1
M6571548,6571548,The White Tiger,Crime,2021.0,3.58,84,109,4.442651256490317,0,English,False,,,,,,1
M6574146,6574146,Blame!,Animation,2017.0,3.4,15,91,2.772588722239781,0,English,False,,,,,,1
M6587640,6587640,Trolls World Tour,Animation,2020.0,3.43,21,91,3.091042453358316,0,English,False,,,,,,1
M6588966,6588966,Hichki,Comedy,2018.0,4.03,17,100,2.8903717578961645,0,English,False,,,,,,1
M6598626,6598626,Take Me,Comedy,2017.0,3.17,12,83,2.5649493574615367,0,Other,False,Pat Healy,United States,,2583.0,4900.0,1
M6599340,6599340,Haebing,Thriller,2017.0,3.55,10,102,2.3978952727983707,0,English,False,,,,,,1
M6620846,6620846,Wasati,Documentary,2016.0,3.87,27,102,3.332204510175204,0,English,False,,,,,,1
M6628102,6628102,Ahlat Agaci,Drama,2018.0,4.01,63,109,4.1588830833596715,0,English,False,,,,,,1
M6628394,6628394,Bad Times at the El Royale,Crime,2018.0,3.56,320,141,5.771441123130016,0,Other,False,Drew Goddard,United States,32000000.0,31882724.0,135000.0,1
M6643972,6643972,Triple Threat,Action,2019.0,2.86,11,96,2.4849066497880004,0,Other,False,Jesse V. Johnson,Thailand,10000000.0,345900.0,10000.0,1
M6644200,6644200,A Quiet Place,Drama,2018.0,3.79,1048,90,6.955592608396297,0,Other,False,John Krasinski,United States,17000000.0,350320413.0,456000.0,1
M6648926,6648926,The Age of Spin: Dave Chappelle Live at the Hollywood Palladium,Documentary,2017.0,4.25,18,102,2.9444389791664403,0,English,False,,,,,,1
M6649108,6649108,Deep in the Heart of Texas: Dave Chappelle Live at Austin City Limits,Documentary,2017.0,3.87,15,102,2.772588722239781,0,English,False,,,,,,1
M6654210,6654210,Infinite,Sci-Fi,2021.0,2.63,30,105,3.4339872044851463,0,English,False,,,,,,1
M6663582,6663582,The Spy Who Dumped Me,Action,2018.0,3.16,140,117,4.948759890378168,0,Other,False,Susanna Fogel,Canada,40000000.0,75339459.0,72000.0,1
M6673612,6673612,Dolittle,Adventure,2020.0,3.04,91,101,4.5217885770490405,0,Other,False,Stephen Gaghan,United States,175000000.0,245487753.0,53000.0,1
M6675244,6675244,Transit,Drama,2018.0,3.72,18,109,2.9444389791664403,0,English,False,,,,,,1
M6679794,6679794,Outlaw King,Action,2018.0,3.54,123,107,4.820281565605037,0,English,False,,,,,,1
M6684714,6684714,Acts of Violence,Action,2018.0,2.59,17,107,2.8903717578961645,0,English,False,,,,,,1
M6697582,6697582,Arif V 216,Comedy,2018.0,3.29,42,100,3.7612001156935624,0,English,False,,,,,,1
M6704776,6704776,El fotógrafo de Mauthausen,Biography,2018.0,3.63,15,117,2.772588722239781,0,English,False,,,,,,1
M6714534,6714534,Get Me Roger Stone,Documentary,2017.0,3.85,13,102,2.6390573296152584,0,English,False,,,,,,1
M6718730,6718730,Born a King,Drama,2019.0,3.56,70,109,4.2626798770413155,0,English,False,,,,,,1
M6722030,6722030,The Intruder,Drama,2019.0,2.99,34,102,3.5553480614894135,0,Other,False,Deon Taylor,United States,8000000.0,36599361.0,15000.0,1
M6722976,6722976,The Elephant Queen,Documentary,2019.0,3.64,11,102,2.4849066497880004,0,English,False,,,,,,1
M6723592,6723592,Tenet,Action,2020.0,3.92,494,150,6.20455776256869,0,Other,False,Christopher Nolan,United States,205000000.0,363656624.0,387000.0,1
M6736782,6736782,Louis C.K. 2017,Documentary,2017.0,3.82,17,102,2.8903717578961645,0,English,False,,,,,,1
M6738136,6738136,Revenge,Action,2017.0,3.16,59,124,4.0943445622221,0,Other,False,Tony Scott,United States,22000000.0,15645616.0,17000.0,1
M6739646,6739646,I Am Heath Ledger,Documentary,2017.0,3.94,17,102,2.8903717578961645,0,English,False,,,,,,1
M6742252,6742252,Den skyldige,Crime,2018.0,3.8,101,109,4.624972813284271,0,English,False,,,,,,1
M6751668,6751668,Gisaengchung,Drama,2019.0,4.22,1431,109,7.266827347520591,0,English,False,,,,,,1
M6752992,6752992,Lazzaro felice,Drama,2018.0,4.09,28,109,3.367295829986474,0,English,False,,,,,,1
M6760876,6760876,Wasp Network,Thriller,2019.0,3.14,11,102,2.4849066497880004,0,English,False,,,,,,1
M6763252,6763252,Der Hauptmann,Drama,2017.0,3.91,16,109,2.833213344056216,0,English,False,,,,,,1
M6768578,6768578,Dogman,Crime,2018.0,3.66,61,109,4.127134385045092,0,English,False,,,,,,1
M6769280,6769280,Time Freak,Comedy,2018.0,3.23,13,100,2.6390573296152584,0,English,False,,,,,,1
M6769508,6769508,Gangcheolbi,Action,2017.0,3.86,11,107,2.4849066497880004,0,English,False,,,,,,1
M6772802,6772802,Hillbilly Elegy,Drama,2020.0,3.72,27,109,3.332204510175204,0,English,False,,,,,,1
M6772804,6772804,Escape Plan: The Extractors,Action,2019.0,2.4,21,107,3.091042453358316,0,English,False,,,,,,1
M6772950,6772950,Truth or Dare,Horror,2018.0,2.74,94,100,4.553876891600541,0,Other,False,Jeff Wadlow,United States,3500000.0,95330710.0,50000.0,1
M6777338,6777338,Aknyeo,Action,2017.0,3.62,26,107,3.295836866004329,0,English,False,,,,,,1
M6781982,6781982,Night School,Comedy,2018.0,2.87,95,88,4.564348191467836,0,Other,False,Ken Hughes,United States,,1169875.0,2400.0,1
M6788942,6788942,Chalard games goeng,Comedy,2017.0,4.02,77,100,4.356708826689592,0,English,False,,,,,,1
M6791096,6791096,I Feel Pretty,Comedy,2018.0,3.14,69,110,4.248495242049359,0,Other,False,Abby Kohn,China,32000000.0,94539426.0,51000.0,1
M6792282,6792282,La noche de 12 años,Biography,2018.0,3.97,47,117,3.871201010907891,0,English,False,,,,,,1
M6793580,6793580,Campeones,Comedy,2018.0,3.75,10,100,2.3978952727983707,0,English,False,,,,,,1
M6794424,6794424,LA 92,Documentary,2017.0,4.09,11,102,2.4849066497880004,0,English,False,,,,,,1
M6802308,6802308,The 15:17 to Paris,Biography,2018.0,2.49,61,94,4.127134385045092,0,Other,False,Clint Eastwood,United States,30000000.0,57076286.0,30000.0,1
M6802400,6802400,Coming 2 America,Comedy,2021.0,2.85,62,100,4.143134726391533,0,English,False,,,,,,1
M6803046,6803046,The Vast of Night,Fantasy,2019.0,3.33,26,96,3.295836866004329,0,English,False,,,,,,1
M6803212,6803212,Don't Let Go,Drama,2019.0,3.42,13,103,2.6390573296152584,0,Other,False,Jacob Estes,United States,5000000.0,5288011.0,8000.0,1
M6806448,6806448,Fast &amp; Furious Presents: Hobbs &amp; Shaw,Action,2019.0,3.28,377,107,5.934894195619588,0,English,False,,,,,,1
M6811018,6811018,The Kid Who Would Be King,Action,2019.0,2.93,27,120,3.332204510175204,0,Other,False,Joe Cornish,United Kingdom,59000000.0,32140970.0,15000.0,1
M6811134,6811134,Is Sumiyati Going to Hell?,Documentary,2016.0,3.88,17,102,2.8903717578961645,0,English,False,,,,,,1
M6811280,6811280,Predicament in Sight,Documentary,2017.0,3.0,10,102,2.3978952727983707,0,English,False,,,,,,1
M6820256,6820256,Arctic,Adventure,2018.0,3.53,101,98,4.624972813284271,0,Other,False,Joe Penna,Iceland,2000000.0,4165776.0,46000.0,1
M6821012,6821012,The Week Of,Comedy,2018.0,2.89,49,100,3.912023005428146,0,English,False,,,,,,1
M6823368,6823368,Glass,Drama,2019.0,3.44,409,129,6.016157159698354,0,Other,False,M. Night Shyamalan,United States,20000000.0,246999039.0,219000.0,1
M6826438,6826438,Parmanu: The Story of Pokhran,Action,2018.0,3.69,13,107,2.6390573296152584,0,English,False,,,,,,1
M6828390,6828390,Mr. Jones,Biography,2019.0,3.15,13,114,2.6390573296152584,0,Other,False,Mike Figgis,United States,25000000.0,8345845.0,6900.0,1
M6829180,6829180,Welcome Home,Thriller,2018.0,2.3,10,102,2.3978952727983707,0,English,False,,,,,,1
M6830780,6830780,Loosideu deurim,Sci-Fi,2017.0,3.21,12,105,2.5649493574615367,0,English,False,,,,,,1
M6850820,6850820,Peppermint,Action,2018.0,3.21,102,101,4.634728988229636,0,Other,False,Pierre Morel,Hong Kong,25000000.0,53918723.0,60000.0,1
M6852872,6852872,Elizabeth Harvest,Horror,2018.0,2.95,10,96,2.3978952727983707,0,English,False,,,,,,1
M6857112,6857112,Us,Horror,2019.0,3.29,532,116,6.278521424165844,0,Other,False,Jordan Peele,United States,20000000.0,255184580.0,247000.0,1
M6857166,6857166,Book Club,Comedy,2018.0,3.04,39,104,3.6888794541139363,0,Other,False,Bill Holderman,United States,10000000.0,104438188.0,26000.0,1
M6857376,6857376,Palmer,Drama,2021.0,3.76,36,109,3.6109179126442243,0,English,False,,,,,,1
M6857988,6857988,Je ne suis pas un homme facile,Comedy,2018.0,3.18,22,100,3.1354942159291497,0,English,False,,,,,,1
M6859762,6859762,The Little Stranger,Drama,2018.0,2.88,13,109,2.6390573296152584,0,English,False,,,,,,1
M6864046,6864046,Ying,Action,2018.0,3.42,20,107,3.044522437723423,0,English,False,,,,,,1
M6864864,6864864,Bobby Robson: More Than a Manager,Documentary,2018.0,4.5,11,102,2.4849066497880004,0,English,False,,,,,,1
M6865690,6865690,The Professor,Comedy,2018.0,3.48,32,100,3.4965075614664802,0,English,False,,,,,,1
M6866224,6866224,The Hummingbird Project,Thriller,2018.0,3.11,18,111,2.9444389791664403,0,Other,False,Kim Nguyen,Canada,,878199.0,13000.0,1
M6878038,6878038,Taeksi woonjunsa,Action,2017.0,4.11,91,107,4.5217885770490405,0,English,False,,,,,,1
M6878306,6878306,News of the World,Action,2020.0,3.5,115,107,4.7535901911063645,0,English,False,,,,,,1
M6882604,6882604,Archive,Sci-Fi,2020.0,3.1,10,105,2.3978952727983707,0,English,False,,,,,,1
M6890582,6890582,Yeom-lyeok,Action,2018.0,2.94,16,107,2.833213344056216,0,English,False,,,,,,1
M6892400,6892400,La ragazza nella nebbia,Crime,2017.0,3.38,13,109,2.6390573296152584,0,English,False,,,,,,1
M6896536,6896536,Foxtrot,Drama,2017.0,3.96,13,109,2.6390573296152584,0,English,False,,,,,,1
M6900448,6900448,Mirai no Mirai,Animation,2018.0,3.74,21,91,3.091042453358316,0,English,False,,,,,,1
M6900644,6900644,Hasan Minhaj: Homecoming King,Documentary,2017.0,4.24,23,102,3.1780538303479458,0,English,False,,,,,,1
M6902332,6902332,The Marksman,Action,2021.0,2.84,32,107,3.4965075614664802,0,English,False,,,,,,1
M6902676,6902676,Guns Akimbo,Action,2019.0,3.03,49,107,3.912023005428146,0,English,False,,,,,,1
M6902696,6902696,Gloria Bell,Comedy,2018.0,3.59,11,102,2.4849066497880004,0,Other,False,Sebastián Lelio,Chile,,11145006.0,10000.0,1
M6904272,6904272,Hyeob-sang,Action,2018.0,3.5,11,107,2.4849066497880004,0,English,False,,,,,,1
M6905696,6905696,Slaughterhouse Rulez,Action,2018.0,2.88,17,104,2.8903717578961645,0,Other,False,Crispian Mills,United Kingdom,,730762.0,13000.0,1
M6908274,6908274,Durante la tormenta,Drama,2018.0,3.88,144,109,4.976733742420574,0,English,False,,,,,,1
M6911608,6911608,Mamma Mia! Here We Go Again,Comedy,2018.0,3.55,113,114,4.736198448394496,0,Other,False,Ol Parker,United Kingdom,75000000.0,395618157.0,85000.0,1
M6916362,6916362,Journal 64,Crime,2018.0,3.82,11,109,2.4849066497880004,0,English,False,,,,,,1
M6920356,6920356,The Souvenir,Drama,2019.0,3.29,14,120,2.70805020110221,0,Other,False,Joanna Hogg,United Kingdom,,1719157.0,9300.0,1
M6921996,6921996,Johnny English Strikes Again,Action,2018.0,3.16,163,89,5.099866427824199,0,Other,False,David Kerr,United Kingdom,25000000.0,158972499.0,67000.0,1
M6924650,6924650,Midway,Action,2019.0,3.35,205,107,5.327876168789581,0,English,False,,,,,,1
M6932818,6932818,De dirigent,Biography,2018.0,3.77,11,117,2.4849066497880004,0,English,False,,,,,,1
M6932874,6932874,The Boss Baby: Family Business,Animation,2021.0,3.15,10,91,2.3978952727983707,0,English,False,,,,,,1
M6938828,6938828,At Eternity's Gate,Biography,2018.0,3.63,82,111,4.418840607796598,0,Other,False,Julian Schnabel,Ireland,,11473638.0,31000.0,1
M6952604,6952604,Aritmiya,Drama,2017.0,3.45,10,109,2.3978952727983707,0,English,False,,,,,,1
M6952960,6952960,The Kindergarten Teacher,Drama,2018.0,3.55,29,109,3.4011973816621555,0,English,False,,,,,,1
M6953076,6953076,Sheikh Jackson,Drama,2017.0,3.66,28,109,3.367295829986474,0,English,False,,,,,,1
M6957966,6957966,Little Italy,Comedy,2018.0,3.05,11,102,2.4849066497880004,0,Other,False,Donald Petrie,Canada,,1362536.0,13000.0,1
M6958212,6958212,Sweet Country,Adventure,2017.0,3.6,15,105,2.772588722239781,0,English,False,,,,,,1
M6966692,6966692,Green Book,Biography,2018.0,4.3,945,130,6.852242569051878,0,Other,False,Peter Farrelly,United States,23000000.0,321752656.0,414000.0,1
M6987770,6987770,Destination Wedding,Comedy,2018.0,2.87,35,100,3.58351893845611,0,English,False,,,,,,1
M6998518,6998518,Mandy,Action,2018.0,3.23,79,121,4.382026634673881,0,Other,False,Panos Cosmatos,United Kingdom,6000000.0,1555203.0,68000.0,1
M7008872,7008872,Boy Erased,Biography,2018.0,3.45,63,115,4.1588830833596715,0,Other,False,Joel Edgerton,Australia,11000000.0,11853081.0,35000.0,1
M7014006,7014006,Eighth Grade,Comedy,2018.0,3.58,115,93,4.7535901911063645,0,Other,False,Bo Burnham,United States,2000000.0,14347433.0,68000.0,1
M7026672,7026672,Every Day,Drama,2018.0,3.39,27,97,3.332204510175204,0,Other,False,Michael Sucsy,Canada,4900000.0,10421847.0,20000.0,1
M7040874,7040874,A Simple Favor,Comedy,2018.0,3.49,293,117,5.683579767338681,0,Other,False,Paul Feig,Canada,20000000.0,97644617.0,136000.0,1
M7042862,7042862,The Man Who Killed Hitler and Then the Bigfoot,Adventure,2018.0,2.78,16,105,2.833213344056216,0,English,False,,,,,,1
M7043012,7043012,Velvet Buzzsaw,Horror,2019.0,2.91,117,96,4.770684624465665,0,English,False,,,,,,1
M7048622,7048622,L'insulte,Crime,2017.0,3.95,76,109,4.343805421853684,0,English,False,,,,,,1
M7056732,7056732,Cheong-nyeon-gyeong-chal,Action,2017.0,4.05,32,107,3.4965075614664802,0,English,False,,,,,,1
M7057496,7057496,Gi-eok-ui bam,Thriller,2017.0,4.05,165,102,5.111987788356544,0,English,False,,,,,,1
M7064766,7064766,Tisbah ala Khair,Drama,2017.0,3.61,14,109,2.70805020110221,0,English,False,,,,,,1
M7069210,7069210,The Conjuring: The Devil Made Me Do It,Horror,2021.0,3.11,138,96,4.9344739331306915,0,English,False,,,,,,1
M7073710,7073710,What Keeps You Alive,Horror,2018.0,3.0,10,96,2.3978952727983707,0,English,False,,,,,,1
M7074886,7074886,The Front Runner,Biography,2018.0,3.24,19,117,2.995732273553991,0,English,False,,,,,,1
M7076834,7076834,Pengabdi Setan,Drama,2017.0,3.58,13,109,2.6390573296152584,0,English,False,,,,,,1
M7083526,7083526,Breakthrough,Biography,2019.0,3.0,10,116,2.3978952727983707,0,Other,False,Roxann Dawson,United States,14000000.0,50444358.0,8800.0,1
M7097896,7097896,Venom: Let There Be Carnage,Action,2021.0,3.24,156,107,5.056245805348308,0,English,False,,,,,,1
M7098658,7098658,Raazi,Action,2018.0,4.05,19,107,2.995732273553991,0,English,False,,,,,,1
M7121252,7121252,Sulla mia pelle,Biography,2018.0,4.29,14,117,2.70805020110221,0,English,False,,,,,,1
M7125774,7125774,Ballon,Drama,2018.0,3.92,13,109,2.6390573296152584,0,English,False,,,,,,1
M7125860,7125860,If Beale Street Could Talk,Drama,2018.0,3.77,62,119,4.143134726391533,0,Other,False,Barry Jenkins,United States,12000000.0,20596567.0,45000.0,1
M7126948,7126948,Wonder Woman 1984,Action,2020.0,2.55,65,151,4.189654742026425,0,Other,False,Patty Jenkins,United States,,166534027.0,217000.0,1
M7131622,7131622,Once Upon a Time ...in Hollywood,Comedy,2019.0,3.85,1347,100,7.206377291472252,0,English,False,,,,,,1
M7133686,7133686,Next Gen,Animation,2018.0,3.62,17,91,2.8903717578961645,0,English,False,,,,,,1
M7134096,7134096,The Rhythm Section,Action,2020.0,2.57,14,107,2.70805020110221,0,English,False,,,,,,1
M7137380,7137380,Destroyer,Action,2018.0,3.27,45,121,3.828641396489095,0,Other,False,Karyn Kusama,United States,9000000.0,5580940.0,27000.0,1
M7137846,7137846,Breaking In,Action,2018.0,2.89,51,94,3.9512437185814275,0,Other,False,Bill Forsyth,United States,6000000.0,1877618.0,1400.0,1
M7139936,7139936,A Rainy Day in New York,Comedy,2019.0,3.23,37,100,3.6375861597263857,0,English,False,,,,,,1
M7146812,7146812,Onward,Animation,2020.0,3.73,126,102,4.844187086458591,0,Other,False,Dan Scanlon,United States,,141950608.0,120000.0,1
M7147540,7147540,Sui Dhaaga: Made in India,Comedy,2018.0,3.23,11,100,2.4849066497880004,0,English,False,,,,,,1
M7149730,7149730,The Silencing,Action,2020.0,3.21,21,107,3.091042453358316,0,English,False,,,,,,1
M7149916,7149916,Edge of Fear,Thriller,2018.0,2.15,10,102,2.3978952727983707,0,English,False,,,,,,1
M7153766,7153766,Unsane,Drama,2018.0,3.31,97,98,4.584967478670572,0,Other,False,Steven Soderbergh,United States,1500000.0,14293601.0,42000.0,1
M7157574,7157574,Ellen DeGeneres: Relatable,Comedy,2018.0,3.43,14,100,2.70805020110221,0,English,False,,,,,,1
M7158430,7158430,Hearts Beat Loud,Comedy,2018.0,3.59,17,100,2.8903717578961645,0,English,False,,,,,,1
M7160070,7160070,Sin-gwa ham-kke: Jwi-wa beol,Action,2017.0,3.89,28,107,3.367295829986474,0,English,False,,,,,,1
M7167686,7167686,Reign of the Supermen,Animation,2019.0,3.5,29,91,3.4011973816621555,0,English,False,,,,,,1
M7170950,7170950,Like Father,Comedy,2018.0,3.31,32,100,3.4965075614664802,0,English,False,,,,,,1
M7204348,7204348,El Ángel,Biography,2018.0,3.92,12,117,2.5649493574615367,0,English,False,,,,,,1
M7214842,7214842,One of Us,Documentary,2017.0,3.85,13,102,2.6390573296152584,0,English,False,,,,,,1
M7218518,7218518,Padman,Biography,2018.0,4.05,21,117,3.091042453358316,0,English,False,,,,,,1
M7236034,7236034,Kimi no suizô o tabetai,Animation,2018.0,4.12,21,91,3.091042453358316,0,English,False,,,,,,1
M7242142,7242142,Blindspotting,Comedy,2018.0,3.88,69,95,4.248495242049359,0,Other,False,Carlos López Estrada,United States,,5006989.0,29000.0,1
M7256866,7256866,Father of the Year,Comedy,2018.0,2.8,10,100,2.3978952727983707,0,English,False,,,,,,1
M7262882,7262882,Yip Man ngoi zyun: Cheung Tin Chi,Action,2018.0,3.35,10,107,2.3978952727983707,0,English,False,,,,,,1
M7280898,7280898,22 July,Crime,2018.0,3.51,65,109,4.189654742026425,0,English,False,,,,,,1
M7282468,7282468,Beoning,Drama,2018.0,3.87,92,109,4.532599493153256,0,English,False,,,,,,1
M7286456,7286456,Joker,Crime,2019.0,4.52,1983,122,7.592870287844818,0,Other,False,Todd Phillips,United States,55000000.0,1074427370.0,1000000.0,1
M7286916,7286916,The Dawn Wall,Documentary,2017.0,4.23,13,102,2.6390573296152584,0,English,False,,,,,,1
M7291268,7291268,Gaga: Five Foot Two,Documentary,2017.0,3.86,35,102,3.58351893845611,0,English,False,,,,,,1
M7298400,7298400,Jiang hu er nü,Drama,2018.0,3.85,17,109,2.8903717578961645,0,English,False,,,,,,1
M7315484,7315484,The Silence,Horror,2019.0,2.53,76,118,4.343805421853684,0,Other,False,Baran bo Odar,Germany,,416675.0,6900.0,1
