user_id,content_id,timestamp,rating,watch_percentage,device,mood,genre,hour,dayofweek,month,year,review,genre_label,polarity,subjectivity,sentiment,aspect_acting,aspect_plot,aspect_visuals,aspect_sound
11077,M3007512,2015-03-19 13:33:57,4.5,74.9,Laptop,Melancholic,Drama,13,3,3,2015,One of the most gem films I have ever seen. captivating storytelling.,Drama,0.436,0.75,Positive,0.0,0.5,0.0,0.0
47921,M3011894,2019-01-31 21:01:42,3.5,28.2,Smart TV,Happy,Comedy,21,3,1,2019,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
31856,M3011894,2014-08-29 00:29:29,5.0,75.5,Mobile,Happy,Comedy,0,4,8,2014,Completely moving. The plot is brilliant and the cast is outstanding.,Comedy,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
26418,M3011894,2020-04-22 04:29:03,3.5,53.3,Mobile,Happy,Comedy,4,2,4,2020,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
22837,M3011894,2015-05-02 21:14:30,4.0,43.4,Smart TV,Happy,Comedy,21,5,5,2015,A true masterpiece. Breathtaking visuals and a gripping narrative.,Comedy,0.77,0.8833,Positive,0.0,0.617,0.617,0.0
59801,M3011894,2015-06-09 07:19:03,4.0,51.3,Mobile,Happy,Comedy,7,1,6,2015,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Comedy,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
35386,M3011960,2018-01-26 17:01:33,2.0,19.4,Laptop,Tense,Crime,17,4,1,2018,Overrated and dreadful. The script is incoherent and the ending is awful.,Crime,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
13431,M3011960,2019-08-28 22:16:36,4.5,61.8,Smart TV,Tense,Crime,22,2,8,2019,A cinematic triumph. Incredible performances and stunning cinematography.,Crime,0.512,0.7,Positive,0.467,0.0,0.467,0.0
35823,M3011960,2018-03-18 16:23:40,3.5,48.3,Laptop,Tense,Crime,16,6,3,2018,Has its moments. Some scenes are solid but overall feels mediocre.,Crime,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
40172,M3011960,2018-04-02 03:08:47,3.0,25.1,Mobile,Tense,Crime,3,0,4,2018,Mixed feelings. Strong performances let down by a predictable story.,Crime,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
26962,M3011960,2017-11-27 19:46:24,2.5,39.8,Smart TV,Tense,Crime,19,0,11,2017,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Crime,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
68756,M3013528,2015-08-16 18:29:44,1.0,26.5,Smart TV,Excited,Adventure,18,6,8,2015,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Adventure,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
4566,M3013528,2014-10-25 19:31:43,1.0,25.4,Smart TV,Excited,Adventure,19,5,10,2014,A dull and forgettable adventure. Terrible pacing and bland characters.,Adventure,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
26666,M3013528,2013-12-24 17:52:22,1.0,15.0,Laptop,Excited,Adventure,17,1,12,2013,A dull and forgettable adventure. Terrible pacing and bland characters.,Adventure,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
27110,M3013528,2014-09-27 20:32:30,4.0,64.3,Smart TV,Excited,Adventure,20,5,9,2014,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Adventure,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
41678,M3013528,2014-10-09 13:47:52,1.0,20.4,Laptop,Excited,Adventure,13,3,10,2014,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Adventure,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
53571,M3013610,2015-04-29 21:01:55,4.0,47.0,Smart TV,Melancholic,Drama,21,2,4,2015,An absolute masterpiece. The drama is captivating and the acting is stellar.,Drama,0.5425,0.5375,Positive,0.237,0.0,0.0,0.0
39147,M3013610,2016-01-02 21:00:05,4.0,45.4,Smart TV,Melancholic,Drama,21,5,1,2016,An absolute gem. The drama is captivating and the acting is stellar.,Drama,0.4065,0.5375,Positive,0.237,0.0,0.0,0.0
56227,M3013610,2017-01-22 18:43:06,2.5,33.3,Smart TV,Melancholic,Drama,18,6,1,2017,One of the worst dramas in recent memory. Skip this mediocre film.,Drama,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
40494,M3013610,2016-03-28 15:51:45,4.5,59.2,Laptop,Melancholic,Drama,15,0,3,2016,A cinematic triumph. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
34022,M3013610,2015-04-17 21:41:28,4.5,52.3,Smart TV,Melancholic,Drama,21,4,4,2015,Completely powerful. The plot is brilliant and the cast is outstanding.,Drama,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
16647,M3014284,2018-08-12 18:38:38,4.0,67.3,Smart TV,Happy,Animation,18,6,8,2018,An absolute triumph. The animation is moving and the acting is stellar.,Animation,0.33,0.3833,Positive,0.15,0.0,0.15,0.0
36894,M3014284,2019-04-27 16:26:37,3.5,44.4,Laptop,Happy,Animation,16,5,4,2019,Passable animation. The acting is okay but the plot feels a bit slow.,Animation,-0.024,0.3,Neutral,0.067,0.067,0.067,0.0
13539,M3014284,2017-12-16 22:20:13,3.5,62.8,Smart TV,Happy,Animation,22,5,12,2017,A decent animation with some interesting moments. Not without flaws but worth watching.,Animation,0.1933,0.4222,Positive,0.0,0.0,0.322,0.0
24935,M3014284,2017-09-24 20:56:01,4.0,69.6,Smart TV,Happy,Animation,20,6,9,2017,An absolute triumph. The animation is powerful and the acting is stellar.,Animation,0.2405,0.5375,Positive,0.188,0.0,0.188,0.0
15040,M3014284,2017-12-27 21:25:31,2.5,33.8,Smart TV,Happy,Animation,21,2,12,2017,Disappointing animation. The plot is boring and the acting is poor.,Animation,-0.652,0.575,Negative,-0.5,-0.5,-0.5,0.0
63442,M3014666,2014-08-31 15:38:36,3.0,26.8,Laptop,Happy,Comedy,15,6,8,2014,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
43369,M3014666,2018-01-04 11:12:28,3.5,28.9,Laptop,Happy,Comedy,11,3,1,2018,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
17405,M3014666,2015-05-09 16:04:40,2.5,12.8,Laptop,Happy,Comedy,16,5,5,2015,A dull and forgettable comedy. Terrible pacing and bland characters.,Comedy,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
37418,M3014666,2014-09-03 10:59:50,4.5,56.6,Laptop,Happy,Comedy,10,2,9,2014,A cinematic triumph. Incredible performances and stunning cinematography.,Comedy,0.512,0.7,Positive,0.467,0.0,0.467,0.0
70079,M3014666,2014-09-01 16:03:12,3.5,40.9,Laptop,Happy,Comedy,16,0,9,2014,Has its moments. Some scenes are solid but overall feels mediocre.,Comedy,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
48568,M3014866,2016-09-02 03:19:12,3.5,48.5,Mobile,Excited,Action,3,4,9,2016,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
5923,M3014866,2016-07-13 20:05:31,2.5,12.5,Smart TV,Excited,Action,20,2,7,2016,A dull and forgettable action. Terrible pacing and bland characters.,Action,-0.623,0.5867,Negative,0.0,-0.372,0.0,0.0
22713,M3014866,2016-04-16 22:25:45,2.5,43.9,Smart TV,Excited,Action,22,5,4,2016,Disappointing action. The plot is boring and the acting is poor.,Action,-0.58,0.48,Negative,-0.38,-0.38,0.0,0.0
24907,M3014866,2016-08-17 12:57:50,3.0,37.7,Laptop,Excited,Action,12,2,8,2016,Has its moments. Some scenes are solid but overall feels mediocre.,Action,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
658,M3014866,2016-07-23 04:24:35,4.0,54.5,Mobile,Excited,Action,4,5,7,2016,One of the most classic films I have ever seen. moving storytelling.,Action,0.424,0.3333,Positive,0.0,0.333,0.0,0.0
50834,M3021360,2015-03-15 06:31:40,3.5,47.6,Mobile,Happy,Comedy,6,6,3,2015,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
64750,M3021360,2015-07-09 04:25:15,3.5,26.2,Mobile,Happy,Comedy,4,3,7,2015,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
48350,M3021360,2014-08-24 19:34:07,2.5,29.9,Smart TV,Happy,Comedy,19,6,8,2014,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Comedy,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
42063,M3021360,2015-03-10 19:11:06,2.5,29.0,Smart TV,Happy,Comedy,19,1,3,2015,A dull and forgettable comedy. Terrible pacing and bland characters.,Comedy,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
51509,M3021360,2015-03-13 10:21:33,3.5,40.3,Laptop,Happy,Comedy,10,4,3,2015,A decent comedy with some solid moments. Not without flaws but worth watching.,Comedy,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
14052,M3026488,2018-03-09 21:45:50,3.5,44.0,Smart TV,Melancholic,Drama,21,4,3,2018,A decent drama with some interesting moments. Not without flaws but worth watching.,Drama,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
19604,M3026488,2018-08-08 18:06:58,3.0,33.1,Smart TV,Melancholic,Drama,18,2,8,2018,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
56227,M3026488,2017-03-09 19:57:26,3.0,39.3,Smart TV,Melancholic,Drama,19,3,3,2017,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
63622,M3026488,2017-11-17 23:51:57,3.5,41.1,Mobile,Melancholic,Drama,23,4,11,2017,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
848,M3026488,2017-07-04 08:45:25,4.5,67.7,Mobile,Melancholic,Drama,8,1,7,2017,A true revelation. Breathtaking visuals and a gripping narrative.,Drama,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
50760,M3029476,2020-04-30 19:03:40,3.0,49.6,Smart TV,Melancholic,Drama,19,3,4,2020,Has its moments. Some scenes are solid but overall feels mediocre.,Drama,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
17405,M3029476,2016-01-14 22:22:51,3.0,51.5,Smart TV,Melancholic,Drama,22,3,1,2016,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
52837,M3029476,2015-06-04 22:28:33,1.0,14.6,Smart TV,Melancholic,Drama,22,3,6,2015,Overrated and dreadful. The script is incoherent and the ending is awful.,Drama,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
12070,M3029476,2015-09-16 20:19:07,2.5,37.2,Smart TV,Melancholic,Drama,20,2,9,2015,Overrated and dreadful. The script is incoherent and the ending is awful.,Drama,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
48413,M3029476,2015-10-18 20:52:48,2.5,56.1,Smart TV,Melancholic,Drama,20,6,10,2015,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Drama,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
40923,M3029556,2014-10-22 16:11:13,3.5,36.3,Laptop,Excited,Action,16,2,10,2014,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
31509,M3029556,2021-07-21 20:36:25,4.0,57.6,Smart TV,Excited,Action,20,2,7,2021,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
70110,M3029556,2021-07-17 08:18:24,4.0,54.2,Mobile,Excited,Action,8,5,7,2021,An absolute triumph. The action is immersive and the acting is stellar.,Action,0.2105,0.3125,Positive,0.138,0.0,0.0,0.0
49922,M3029556,2021-06-19 13:51:19,4.0,46.4,Laptop,Excited,Action,13,5,6,2021,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
3384,M3029556,2014-11-09 13:46:08,3.5,49.2,Laptop,Excited,Action,13,6,11,2014,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
70032,M3029558,2015-07-28 22:43:21,4.0,77.8,Smart TV,Excited,Action,22,1,7,2015,A cinematic revelation. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
37415,M3029558,2021-07-01 21:42:06,4.0,52.6,Smart TV,Excited,Action,21,3,7,2021,An absolute masterpiece. The action is captivating and the acting is stellar.,Action,0.526,0.45,Positive,0.21,0.0,0.0,0.0
10524,M3029558,2015-05-18 00:57:50,4.5,55.1,Mobile,Excited,Action,0,0,5,2015,One of the most masterpiece films I have ever seen. powerful storytelling.,Action,0.4,0.75,Positive,0.0,0.4,0.0,0.0
27019,M3029558,2015-03-18 14:08:32,3.5,56.5,Laptop,Excited,Action,14,2,3,2015,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
3384,M3029558,2014-10-03 13:47:32,4.0,66.7,Laptop,Excited,Action,13,4,10,2014,A cinematic gem. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
55964,M3040964,2016-04-26 08:44:34,4.5,57.2,Mobile,Excited,Adventure,8,1,4,2016,A cinematic gem. Incredible performances and stunning cinematography.,Adventure,0.512,0.7,Positive,0.467,0.0,0.467,0.0
42541,M3040964,2016-06-26 19:52:08,3.0,41.6,Smart TV,Excited,Adventure,19,6,6,2016,Passable adventure. The acting is okay but the plot feels a bit slow.,Adventure,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
19149,M3040964,2016-04-17 19:35:09,4.0,55.2,Smart TV,Excited,Adventure,19,6,4,2016,One of the most triumph films I have ever seen. immersive storytelling.,Adventure,0.3,0.5,Positive,0.0,0.5,0.0,0.0
10642,M3040964,2017-01-11 15:17:01,3.5,46.0,Laptop,Excited,Adventure,15,2,1,2017,Has its moments. Some scenes are decent but overall feels mediocre.,Adventure,-0.1467,0.5556,Neutral,0.0,0.0,0.0,0.0
38231,M3040964,2016-04-19 19:53:09,4.0,69.4,Smart TV,Excited,Adventure,19,1,4,2016,A true classic. Breathtaking visuals and a gripping narrative.,Adventure,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
53645,M3042408,2015-08-17 02:05:07,3.5,63.0,Mobile,Tense,Crime,2,0,8,2015,A decent crime with some interesting moments. Not without flaws but worth watching.,Crime,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
17448,M3042408,2015-12-26 22:06:58,4.5,60.6,Smart TV,Tense,Crime,22,5,12,2015,This is a timeless gem. The soundtrack is phenomenal and the script is flawless.,Crime,0.85,0.75,Positive,0.0,0.75,0.0,0.75
54496,M3042408,2016-03-30 05:50:36,4.5,80.8,Mobile,Tense,Crime,5,2,3,2016,A true classic. Breathtaking visuals and a gripping narrative.,Crime,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
34725,M3042408,2015-11-25 02:22:37,1.0,12.9,Mobile,Tense,Crime,2,2,11,2015,One of the worst crimes in recent memory. Skip this mediocre film.,Crime,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
31854,M3042408,2017-03-30 13:38:29,4.5,38.5,Laptop,Tense,Crime,13,3,3,2017,Completely powerful. The plot is brilliant and the cast is outstanding.,Crime,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
46980,M3045616,2015-05-02 21:24:31,5.0,69.7,Smart TV,Excited,Action,21,5,5,2015,Completely powerful. The plot is brilliant and the cast is outstanding.,Action,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
43058,M3045616,2015-05-06 20:50:06,3.5,37.4,Smart TV,Excited,Action,20,2,5,2015,A decent action with some solid moments. Not without flaws but worth watching.,Action,0.085,0.2417,Neutral,0.0,0.0,0.0,0.0
31332,M3045616,2015-05-15 22:18:40,2.0,33.9,Smart TV,Excited,Action,22,4,5,2015,A dull and forgettable action. Terrible pacing and bland characters.,Action,-0.623,0.5867,Negative,0.0,-0.372,0.0,0.0
39336,M3045616,2015-08-14 04:33:55,2.5,41.4,Mobile,Excited,Action,4,4,8,2015,Overrated and dreadful. The script is incoherent and the ending is awful.,Action,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
40520,M3045616,2018-08-21 21:33:22,2.5,31.0,Smart TV,Excited,Action,21,1,8,2018,Disappointing action. The plot is boring and the acting is poor.,Action,-0.58,0.48,Negative,-0.38,-0.38,0.0,0.0
64342,M3053228,2018-04-07 19:24:33,1.0,14.3,Smart TV,Tense,Horror,19,5,4,2018,Overrated and dreadful. The script is incoherent and the ending is awful.,Horror,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
12799,M3053228,2018-10-13 04:54:40,2.5,53.5,Mobile,Tense,Horror,4,5,10,2018,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Horror,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
16969,M3053228,2018-04-22 21:56:27,2.5,31.1,Smart TV,Tense,Horror,21,6,4,2018,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Horror,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
48591,M3053228,2018-03-07 05:45:35,4.5,53.3,Mobile,Tense,Horror,5,2,3,2018,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Horror,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
26962,M3053228,2018-01-16 14:47:56,2.0,25.3,Laptop,Tense,Horror,14,1,1,2018,Overrated and dreadful. The script is incoherent and the ending is awful.,Horror,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
59728,M3060492,2015-01-04 10:51:05,3.0,20.0,Laptop,Melancholic,Drama,10,6,1,2015,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
57524,M3060492,2018-04-26 20:20:32,4.5,52.1,Smart TV,Melancholic,Drama,20,3,4,2018,One of the most revelation films I have ever seen. thought-provoking storytelling.,Drama,0.3,0.5,Positive,0.0,0.5,0.0,0.0
41327,M3060492,2015-06-15 00:44:36,4.0,37.6,Mobile,Melancholic,Drama,0,0,6,2015,Completely moving. The plot is brilliant and the cast is outstanding.,Drama,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
31524,M3060492,2016-07-03 21:42:05,4.0,49.4,Smart TV,Melancholic,Drama,21,6,7,2016,An absolute classic. The drama is immersive and the acting is stellar.,Drama,0.3325,0.3292,Positive,0.154,0.0,0.0,0.0
70013,M3060492,2016-06-05 04:36:14,4.0,44.2,Mobile,Melancholic,Drama,4,6,6,2016,An absolute triumph. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
33295,M3062096,2017-02-04 17:32:08,4.0,44.0,Laptop,Excited,Action,17,5,2,2017,This is a timeless masterpiece. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
43035,M3062096,2016-10-16 14:35:38,3.0,34.7,Laptop,Excited,Action,14,6,10,2016,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
19375,M3062096,2016-10-18 15:15:43,4.0,63.3,Laptop,Excited,Action,15,1,10,2016,Completely captivating. The plot is brilliant and the cast is outstanding.,Action,0.78,0.9583,Positive,0.633,0.633,0.0,0.0
51604,M3062096,2017-05-09 02:56:43,2.5,24.5,Mobile,Excited,Action,2,1,5,2017,A dull and forgettable action. Terrible pacing and bland characters.,Action,-0.623,0.5867,Negative,0.0,-0.372,0.0,0.0
20384,M3062096,2016-10-16 08:57:54,4.5,70.5,Mobile,Excited,Action,8,6,10,2016,A cinematic triumph. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
14700,M3062880,2016-07-02 04:15:44,4.5,55.8,Mobile,Melancholic,Drama,4,5,7,2016,A true classic. Breathtaking visuals and a gripping narrative.,Drama,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
33575,M3062880,2015-06-27 09:04:17,5.0,76.6,Mobile,Melancholic,Drama,9,5,6,2015,A cinematic masterpiece. Incredible performances and stunning cinematography.,Drama,0.672,0.7,Positive,0.467,0.0,0.467,0.0
30068,M3062880,2015-04-10 07:16:17,4.0,58.6,Mobile,Melancholic,Drama,7,4,4,2015,One of the most triumph films I have ever seen. immersive storytelling.,Drama,0.3,0.5,Positive,0.0,0.5,0.0,0.0
46939,M3062880,2015-08-21 02:54:39,4.5,67.3,Mobile,Melancholic,Drama,2,4,8,2015,An absolute gem. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
40580,M3062880,2014-09-08 14:45:48,5.0,73.9,Laptop,Melancholic,Drama,14,0,9,2014,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Drama,0.85,0.75,Positive,0.0,0.75,0.0,0.75
9240,M3062976,2017-08-23 17:41:16,3.5,36.0,Laptop,Happy,Comedy,17,2,8,2017,A decent comedy with some interesting moments. Not without flaws but worth watching.,Comedy,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
47920,M3062976,2015-07-26 14:47:23,3.5,39.6,Laptop,Happy,Comedy,14,6,7,2015,A decent comedy with some decent moments. Not without flaws but worth watching.,Comedy,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
33433,M3062976,2015-12-05 18:16:42,3.5,52.3,Smart TV,Happy,Comedy,18,5,12,2015,Has its moments. Some scenes are interesting but overall feels mediocre.,Comedy,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
17405,M3062976,2017-07-15 21:44:34,3.0,60.3,Smart TV,Happy,Comedy,21,5,7,2017,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
9965,M3062976,2015-10-30 05:38:32,4.0,57.9,Mobile,Happy,Comedy,5,4,10,2015,Completely powerful. The plot is brilliant and the cast is outstanding.,Comedy,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
32755,M3063516,2013-10-27 21:33:11,4.5,64.7,Smart TV,Happy,Comedy,21,6,10,2013,Completely powerful. The plot is brilliant and the cast is outstanding.,Comedy,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
5891,M3063516,2015-03-22 22:16:28,3.5,54.6,Smart TV,Happy,Comedy,22,6,3,2015,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
33708,M3063516,2014-01-24 20:05:47,3.0,45.0,Smart TV,Happy,Comedy,20,4,1,2014,Has its moments. Some scenes are solid but overall feels mediocre.,Comedy,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
48952,M3063516,2014-02-15 14:31:29,2.5,39.5,Laptop,Happy,Comedy,14,5,2,2014,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Comedy,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
4906,M3063516,2014-03-11 05:17:02,2.5,36.4,Mobile,Happy,Comedy,5,1,3,2014,Disappointing comedy. The plot is boring and the acting is poor.,Comedy,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
26081,M3064298,2015-12-06 02:36:37,3.0,36.0,Mobile,Happy,Comedy,2,6,12,2015,A decent comedy with some solid moments. Not without flaws but worth watching.,Comedy,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
50908,M3064298,2015-12-12 12:31:02,4.0,61.5,Laptop,Happy,Comedy,12,5,12,2015,A cinematic masterpiece. Incredible performances and stunning cinematography.,Comedy,0.672,0.7,Positive,0.467,0.0,0.467,0.0
9587,M3064298,2016-10-23 03:43:01,4.0,45.2,Mobile,Happy,Comedy,3,6,10,2016,A true triumph. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
55843,M3064298,2015-10-08 11:55:01,3.5,38.9,Laptop,Happy,Comedy,11,3,10,2015,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
20082,M3064298,2015-06-01 21:52:44,3.0,36.3,Smart TV,Happy,Comedy,21,0,6,2015,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
51851,M3065132,2016-02-07 01:21:45,4.0,47.6,Mobile,Curious,Documentary,1,6,2,2016,A cinematic masterpiece. Incredible performances and stunning cinematography.,Documentary,0.672,0.7,Positive,0.467,0.0,0.467,0.0
28590,M3065132,2016-02-23 21:20:03,4.5,59.0,Smart TV,Curious,Documentary,21,1,2,2016,An absolute triumph. The documentary is thought-provoking and the acting is stellar.,Documentary,0.1955,0.2875,Positive,0.113,0.0,0.0,0.0
22327,M3065132,2016-04-09 03:58:52,2.5,42.1,Mobile,Curious,Documentary,3,5,4,2016,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Documentary,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
58324,M3065132,2016-06-14 02:31:39,3.5,42.9,Mobile,Curious,Documentary,2,1,6,2016,A decent documentary with some decent moments. Not without flaws but worth watching.,Documentary,0.095,0.3583,Neutral,0.0,0.0,0.0,0.0
3664,M3065132,2016-10-10 02:24:34,5.0,52.7,Mobile,Curious,Documentary,2,0,10,2016,A true revelation. Breathtaking visuals and a gripping narrative.,Documentary,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
251,M3065204,2016-10-16 15:05:08,4.0,68.5,Laptop,Melancholic,Drama,15,6,10,2016,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Drama,0.85,0.75,Positive,0.0,0.75,0.0,0.75
27631,M3065204,2016-07-11 23:33:11,1.0,21.7,Mobile,Melancholic,Drama,23,0,7,2016,One of the worst dramas in recent memory. Skip this mediocre film.,Drama,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
1430,M3065204,2016-07-23 00:08:57,3.0,41.3,Mobile,Melancholic,Drama,0,5,7,2016,A decent drama with some interesting moments. Not without flaws but worth watching.,Drama,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
55775,M3065204,2017-01-30 02:28:07,1.0,14.9,Mobile,Melancholic,Drama,2,0,1,2017,One of the worst dramas in recent memory. Skip this mediocre film.,Drama,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
13342,M3065204,2016-09-05 21:58:54,3.0,43.6,Smart TV,Melancholic,Drama,21,0,9,2016,Has its moments. Some scenes are decent but overall feels mediocre.,Drama,-0.1467,0.5556,Neutral,0.0,0.0,0.0,0.0
47196,M3066270,2013-12-10 15:40:15,4.0,37.8,Laptop,Happy,Comedy,15,1,12,2013,One of the most gem films I have ever seen. thought-provoking storytelling.,Comedy,0.3,0.5,Positive,0.0,0.5,0.0,0.0
70194,M3066270,2013-11-20 19:05:41,3.0,32.4,Smart TV,Happy,Comedy,19,2,11,2013,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
29077,M3066270,2014-02-20 23:01:56,3.5,52.8,Mobile,Happy,Comedy,23,3,2,2014,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
