user_id,total_ratings,avg_rating_given,avg_watch_pct,unique_genres,favorite_genre,favorite_device,first_seen,last_seen,mobile_ratio,evening_ratio,tenure_days,ratings_per_day,subscription,age_group,days_inactive,churn_risk,is_active,avg_daily_hours
55407,86,3.47,49.7093023255814,8,Comedy,Smart TV,2013-03-03 23:21:42,2014-07-18 21:36:33,0.1511627906976744,0.9069767441860465,501,0.1717,Basic,25-34,2685,High,False,0.13
5541,47,3.33,45.51914893617022,8,Action,Smart TV,2013-09-06 22:28:20,2015-03-21 21:02:16,0.14893617021276595,0.7872340425531915,560,0.0839,Basic,25-34,2439,High,False,0.1
55410,10,3.35,44.47,5,Animation,Smart TV,2019-08-19 12:49:32,2019-12-19 02:40:34,0.1,0.7,121,0.0826,Free,25-34,706,High,False,0.1
55411,50,3.69,50.4,7,Action,Mobile,2014-11-08 21:06:02,2015-10-02 09:15:54,0.44,0.6,327,0.1529,Basic,35-44,2244,High,False,0.12
55412,7,3.57,51.800000000000004,3,Crime,Laptop,2020-04-27 16:05:49,2020-08-04 16:52:16,0.14285714285714285,0.14285714285714285,99,0.0707,Free,18-24,476,High,False,0.1
55413,8,3.5,53.0375,5,Biography,Mobile,2021-07-08 19:18:19,2021-10-17 16:06:54,0.625,0.5,100,0.08,Free,55+,37,Low,True,0.1
55414,39,4.12,58.882051282051286,7,Action,Smart TV,2014-02-10 06:57:26,2016-07-16 07:12:14,0.2564102564102564,0.46153846153846156,887,0.044,Basic,18-24,1956,High,False,0.1
55416,12,4.75,68.64166666666667,5,Action,Laptop,2013-03-05 10:37:56,2014-05-30 11:21:21,0.3333333333333333,0.0,451,0.0266,Free,45-54,2734,High,False,0.1
55417,7,4.07,62.199999999999996,5,Action,Mobile,2020-03-24 15:33:13,2021-07-06 14:25:52,0.5714285714285714,0.42857142857142855,468,0.015,Free,25-34,140,Medium,False,0.1
5542,5,4.2,58.3,4,Action,Laptop,2016-02-04 23:24:02,2017-07-30 13:21:59,0.2,0.4,541,0.0092,Free,18-24,1577,High,False,0.1
55423,55,3.25,44.85272727272727,9,Drama,Smart TV,2020-01-24 18:54:40,2021-11-16 19:42:09,0.09090909090909091,0.6727272727272727,662,0.0831,Basic,35-44,7,Low,True,0.1
55432,6,4.08,55.96666666666667,4,Drama,Smart TV,2013-09-29 21:32:06,2015-05-29 01:00:45,0.16666666666666666,0.6666666666666666,606,0.0099,Free,45-54,2371,High,False,0.1
55436,274,2.85,39.03978102189781,12,Action,Mobile,2013-03-10 20:32:11,2019-12-23 03:42:26,0.5072992700729927,0.6240875912408759,2478,0.1106,Premium,55+,702,High,False,0.1
55440,14,2.71,37.91428571428571,5,Action,Smart TV,2013-10-26 22:19:28,2014-06-23 19:06:10,0.42857142857142855,0.6428571428571429,239,0.0586,Free,45-54,2710,High,False,0.1
55441,12,2.67,40.80833333333333,7,Comedy,Smart TV,2013-05-06 21:56:42,2014-10-18 21:28:45,0.08333333333333333,0.8333333333333334,529,0.0227,Free,18-24,2593,High,False,0.1
55445,23,3.76,52.46521739130435,3,Action,Laptop,2014-02-12 08:46:05,2020-02-13 17:48:12,0.30434782608695654,0.08695652173913043,2192,0.0105,Free,25-34,649,High,False,0.1
55447,18,4.11,60.41111111111112,7,Action,Smart TV,2019-03-14 09:25:15,2019-10-31 11:28:47,0.2222222222222222,0.6111111111111112,231,0.0779,Free,45-54,754,High,False,0.1
55448,40,3.82,54.235,5,Action,Mobile,2016-08-16 03:29:07,2017-10-02 03:05:29,0.95,0.1,411,0.0973,Basic,45-54,1514,High,False,0.1
5545,63,3.71,49.663492063492065,8,Comedy,Mobile,2013-05-01 09:24:25,2016-05-22 14:39:58,0.5555555555555556,0.6190476190476191,1117,0.0564,Basic,25-34,2011,High,False,0.1
55450,23,3.93,54.07826086956521,6,Drama,Smart TV,2020-03-01 14:12:10,2021-01-25 16:08:19,0.17391304347826086,0.6521739130434783,330,0.0697,Free,35-44,302,High,False,0.1
55451,4,3.88,55.949999999999996,4,Crime,Laptop,2013-03-04 10:02:43,2014-05-22 16:18:17,0.25,0.0,444,0.009,Free,55+,2742,High,False,0.1
55452,14,3.5,50.949999999999996,6,Action,Smart TV,2013-05-29 00:26:29,2015-06-23 23:29:43,0.2857142857142857,0.8571428571428571,755,0.0185,Free,25-34,2345,High,False,0.1
55453,13,4.08,52.23846153846154,4,Adventure,Smart TV,2014-02-08 22:49:32,2014-02-08 23:30:52,0.46153846153846156,1.0,1,13.0,Free,18-24,2845,High,False,10.0
55457,15,4.1,54.440000000000005,6,Drama,Mobile,2018-12-31 00:51:57,2019-12-02 19:38:51,0.5333333333333333,0.6,336,0.0446,Free,18-24,722,High,False,0.1
55465,28,3.36,44.63214285714286,5,Action,Mobile,2018-06-17 21:58:48,2019-06-01 05:05:32,0.7857142857142857,0.39285714285714285,348,0.0805,Free,35-44,906,High,False,0.1
55466,9,3.72,61.36666666666666,5,Action,Mobile,2013-12-31 00:59:33,2016-08-11 22:55:42,0.6666666666666666,1.0,954,0.0094,Free,35-44,1930,High,False,0.1
55468,5,4.6,68.24,3,Drama,Mobile,2020-01-18 01:34:22,2020-09-10 23:59:12,0.8,0.8,236,0.0212,Free,35-44,439,High,False,0.1
55470,11,3.14,46.96363636363637,7,Comedy,Mobile,2020-02-20 14:46:02,2021-01-30 15:43:34,0.6363636363636364,0.6363636363636364,345,0.0319,Free,25-34,297,High,False,0.1
55471,17,5.0,73.52352941176471,4,Animation,Mobile,2013-03-07 19:15:58,2013-12-30 23:15:48,0.47058823529411764,0.5882352941176471,298,0.057,Free,45-54,2885,High,False,0.1
55472,6,3.83,50.85,4,Action,Smart TV,2013-04-20 20:51:22,2014-09-14 18:51:34,0.16666666666666666,0.8333333333333334,511,0.0117,Free,18-24,2627,High,False,0.1
55473,12,3.12,40.00833333333333,5,Action,Smart TV,2017-08-31 01:00:16,2018-04-15 20:44:24,0.16666666666666666,0.6666666666666666,227,0.0529,Free,18-24,1318,High,False,0.1
55477,9,4.0,55.544444444444444,5,Action,Laptop,2013-06-27 10:29:44,2014-10-20 12:24:09,0.1111111111111111,0.2222222222222222,480,0.0188,Free,35-44,2591,High,False,0.1
55478,54,3.94,54.42777777777778,9,Action,Laptop,2013-10-18 15:56:27,2014-04-29 01:09:18,0.3148148148148148,0.5740740740740741,192,0.2812,Basic,35-44,2766,High,False,0.23
5548,8,3.88,52.0125,4,Crime,Mobile,2017-06-08 07:14:11,2017-09-12 01:28:26,1.0,0.25,95,0.0842,Free,35-44,1534,High,False,0.1
55480,3,2.67,42.2,2,Comedy,Mobile,2013-07-17 01:04:01,2016-07-20 00:59:12,1.0,1.0,1098,0.0027,Free,25-34,1953,High,False,0.1
55486,30,3.57,49.11333333333334,9,Action,Smart TV,2013-10-27 04:25:44,2014-09-20 19:49:24,0.06666666666666667,0.5,328,0.0915,Basic,35-44,2621,High,False,0.1
55488,97,4.13,57.921649484536076,8,Drama,Smart TV,2016-01-14 16:07:40,2018-11-30 21:28:42,0.17525773195876287,0.7731958762886598,1051,0.0923,Basic,18-24,1089,High,False,0.1
55498,11,3.18,43.77272727272727,8,Comedy,Laptop,2020-01-14 15:02:58,2021-06-22 12:41:21,0.18181818181818182,0.0,524,0.021,Free,25-34,154,Medium,False,0.1
55499,10,3.55,52.57000000000001,5,Drama,Smart TV,2016-11-10 07:50:59,2020-02-13 17:32:12,0.3,0.6,1190,0.0084,Free,35-44,649,High,False,0.1
555,23,3.59,52.49130434782609,7,Action,Laptop,2013-06-19 04:50:36,2014-11-08 14:20:21,0.391304347826087,0.17391304347826086,507,0.0454,Free,18-24,2572,High,False,0.1
55502,24,3.27,43.925000000000004,6,Drama,Smart TV,2013-02-28 22:45:58,2013-09-26 20:49:01,0.16666666666666666,0.875,209,0.1148,Free,55+,2980,High,False,0.1
55504,5,3.6,51.9,3,Action,Mobile,2013-07-03 05:15:16,2014-10-13 01:15:44,0.6,0.6,466,0.0107,Free,45-54,2599,High,False,0.1
55505,7,4.21,58.385714285714286,4,Horror,Smart TV,2020-03-02 18:51:55,2021-10-14 00:38:33,0.2857142857142857,0.8571428571428571,590,0.0119,Free,35-44,41,Low,True,0.1
55507,8,3.81,55.1375,6,Drama,Mobile,2019-08-12 23:39:22,2019-10-29 08:34:05,1.0,0.75,77,0.1039,Free,35-44,756,High,False,0.1
55509,8,4.12,63.75,4,Action,Smart TV,2013-04-01 19:14:53,2014-01-21 22:22:33,0.375,0.5,295,0.0271,Free,25-34,2863,High,False,0.1
5551,17,3.79,53.61764705882353,7,Comedy,Mobile,2015-06-07 19:59:28,2015-10-23 21:08:08,0.5294117647058824,0.5294117647058824,138,0.1232,Free,55+,2223,High,False,0.1
55512,29,3.74,55.786206896551725,7,Drama,Mobile,2016-01-22 04:01:35,2020-02-04 22:12:05,0.8275862068965517,0.5172413793103449,1474,0.0197,Free,25-34,658,High,False,0.1
55514,8,3.62,51.800000000000004,4,Action,Smart TV,2015-11-05 03:57:28,2016-04-14 21:09:29,0.375,0.75,161,0.0497,Free,25-34,2049,High,False,0.1
55516,5,5.0,71.4,2,Action,Smart TV,2013-04-26 22:11:01,2013-11-22 22:30:58,0.0,1.0,210,0.0238,Free,35-44,2923,High,False,0.1
55520,6,4.0,57.56666666666666,5,Animation,Mobile,2017-02-21 06:53:32,2018-03-17 17:44:03,0.3333333333333333,0.5,389,0.0154,Free,25-34,1347,High,False,0.1
55523,80,3.56,48.97625,9,Action,Mobile,2013-03-02 21:43:29,2016-08-10 06:07:09,0.875,0.2,1256,0.0637,Basic,35-44,1931,High,False,0.1
55525,13,3.15,44.30769230769231,5,Crime,Mobile,2017-02-17 13:29:25,2017-06-07 01:11:34,0.46153846153846156,0.6153846153846154,109,0.1193,Free,45-54,1631,High,False,0.1
55526,64,3.39,48.8328125,9,Action,Mobile,2019-11-16 01:57:43,2020-02-15 00:43:54,0.6875,0.71875,90,0.7111,Basic,25-34,648,High,False,0.52
55527,72,3.53,50.65277777777778,8,Action,Mobile,2015-02-01 17:29:14,2019-10-06 06:18:32,0.4583333333333333,0.4027777777777778,1707,0.0422,Basic,25-34,779,High,False,0.1
55528,6,4.58,66.55,5,Drama,Laptop,2017-03-28 17:08:15,2019-10-17 09:07:41,0.5,0.16666666666666666,932,0.0064,Free,35-44,768,High,False,0.1
55529,14,4.0,56.535714285714285,5,Drama,Mobile,2018-03-18 01:35:18,2020-01-12 01:26:18,0.5,0.7142857142857143,664,0.0211,Free,25-34,682,High,False,0.1
5553,14,3.75,54.214285714285715,4,Drama,Smart TV,2020-01-29 17:04:10,2021-07-13 20:36:07,0.0,0.6428571428571429,531,0.0264,Free,55+,133,Medium,False,0.1
55530,10,4.5,64.05,6,Documentary,Smart TV,2017-04-03 20:01:18,2019-08-15 22:40:12,0.3,0.6,864,0.0116,Free,18-24,831,High,False,0.1
55531,5,3.7,52.42,4,Comedy,Mobile,2020-01-24 12:42:39,2020-07-04 23:51:16,0.6,0.4,162,0.0309,Free,35-44,507,High,False,0.1
55532,5,4.3,62.8,2,Action,Laptop,2013-07-19 11:27:00,2013-09-15 21:14:48,0.0,0.4,58,0.0862,Free,45-54,2991,High,False,0.1
55533,44,4.02,56.915909090909096,7,Action,Smart TV,2013-03-01 23:16:17,2018-10-05 22:24:17,0.36363636363636365,0.8863636363636364,2043,0.0215,Basic,25-34,1145,High,False,0.1
55534,11,4.27,64.61818181818181,5,Action,Mobile,2018-12-09 00:13:03,2020-01-28 21:54:59,0.6363636363636364,0.6363636363636364,415,0.0265,Free,35-44,665,High,False,0.1
55537,20,3.8,55.7,8,Action,Mobile,2013-03-15 00:36:11,2013-06-20 19:55:06,0.95,0.35,97,0.2062,Free,55+,3078,High,False,0.17
55538,10,3.95,52.470000000000006,2,Action,Smart TV,2013-05-13 20:54:45,2017-12-18 20:25:51,0.3,0.9,1679,0.006,Free,18-24,1436,High,False,0.1
55539,10,3.9,50.67,7,Drama,Mobile,2020-02-17 22:29:29,2021-06-17 07:05:43,0.5,0.3,485,0.0206,Free,25-34,159,Medium,False,0.1
55540,16,4.19,61.46875,5,Animation,Mobile,2016-10-06 22:56:33,2018-08-10 03:58:10,0.5625,0.5625,672,0.0238,Free,25-34,1202,High,False,0.1
55542,5,3.7,43.54,3,Drama,Mobile,2016-06-28 17:47:07,2016-07-22 00:40:22,0.6,0.6,23,0.2174,Free,25-34,1951,High,False,0.14
55543,13,3.58,47.34615384615385,5,Action,Smart TV,2013-09-15 20:16:10,2018-06-10 20:53:48,0.0,0.6923076923076923,1729,0.0075,Free,18-24,1262,High,False,0.1
55545,164,3.9,56.02926829268292,8,Drama,Smart TV,2017-02-09 00:52:41,2020-02-08 15:02:22,0.27439024390243905,0.6158536585365854,1094,0.1499,Standard,25-34,654,High,False,0.13
55547,25,3.64,53.548,8,Action,Smart TV,2013-03-03 00:16:46,2013-10-12 21:55:07,0.28,0.96,223,0.1121,Free,35-44,2964,High,False,0.1
55548,6,4.0,51.11666666666667,4,Action,Laptop,2020-09-03 15:40:58,2021-10-11 14:15:43,0.0,0.0,402,0.0149,Free,25-34,43,Low,True,0.1
55550,5,4.4,57.82000000000001,4,Drama,Mobile,2020-01-13 05:03:43,2020-08-01 05:23:40,1.0,0.0,201,0.0249,Free,25-34,479,High,False,0.1
55555,7,4.29,59.32857142857143,4,Action,Laptop,2013-06-29 11:48:33,2014-05-29 20:39:24,0.14285714285714285,0.14285714285714285,334,0.021,Free,35-44,2735,High,False,0.1
55557,14,3.46,52.17857142857143,5,Action,Mobile,2014-03-16 23:48:04,2015-09-02 23:24:51,0.5,0.7857142857142857,534,0.0262,Free,18-24,2274,High,False,0.1
5556,11,3.77,50.38181818181818,5,Adventure,Laptop,2013-03-03 12:36:05,2013-07-12 11:59:51,0.18181818181818182,0.36363636363636365,130,0.0846,Free,25-34,3056,High,False,0.1
55561,24,3.5,48.82083333333333,6,Action,Smart TV,2013-03-24 17:52:24,2013-11-27 21:01:48,0.041666666666666664,0.875,248,0.0968,Free,55+,2918,High,False,0.1
55562,11,3.77,53.38181818181818,6,Action,Mobile,2015-03-23 04:59:28,2020-02-15 02:12:58,0.8181818181818182,0.6363636363636364,1789,0.0061,Free,18-24,648,High,False,0.1
55563,5,4.2,65.02000000000001,4,Drama,Mobile,2013-09-18 01:05:48,2014-11-14 13:08:38,0.6,0.6,422,0.0118,Free,25-34,2566,High,False,0.1
55566,27,3.52,47.922222222222224,9,Action,Laptop,2013-03-02 13:32:51,2013-10-29 11:41:31,0.25925925925925924,0.07407407407407407,240,0.1125,Free,25-34,2947,High,False,0.1
55569,5,4.5,65.64000000000001,2,Action,Laptop,2017-12-27 20:37:04,2018-06-28 12:18:32,0.0,0.2,182,0.0275,Free,18-24,1244,High,False,0.1
55570,6,3.25,36.733333333333334,3,Action,Smart TV,2013-09-02 19:26:51,2013-09-25 19:21:38,0.0,0.5,22,0.2727,Free,18-24,2981,High,False,0.15
55572,6,3.75,57.383333333333326,4,Action,Mobile,2020-01-03 19:59:09,2020-01-16 12:22:51,0.5,0.3333333333333333,12,0.5,Free,25-34,677,High,False,0.43
55574,37,3.97,53.13513513513514,9,Drama,Smart TV,2013-04-30 12:05:26,2015-02-21 09:48:14,0.10810810810810811,0.5675675675675675,661,0.056,Basic,35-44,2467,High,False,0.1
55575,111,3.32,45.833333333333336,10,Drama,Smart TV,2020-01-11 22:46:33,2021-11-21 23:30:25,0.17117117117117117,0.8378378378378378,680,0.1632,Standard,25-34,2,Low,True,0.11
55578,19,4.05,51.17894736842105,7,Action,Smart TV,2014-09-21 08:34:12,2017-02-11 21:21:00,0.05263157894736842,0.9473684210526315,874,0.0217,Free,18-24,1746,High,False,0.1
5558,7,2.71,37.82857142857143,4,Comedy,Smart TV,2013-05-24 21:49:25,2014-03-18 22:03:38,0.14285714285714285,1.0,298,0.0235,Free,45-54,2807,High,False,0.1
55581,11,3.32,46.40909090909091,6,Drama,Laptop,2020-03-21 10:46:48,2021-01-08 18:20:07,0.09090909090909091,0.36363636363636365,293,0.0375,Free,55+,319,High,False,0.1
55582,28,3.38,45.482142857142854,9,Comedy,Mobile,2013-03-12 00:11:31,2017-12-23 13:23:07,0.5,0.8214285714285714,1747,0.016,Free,45-54,1431,High,False,0.1
55585,7,4.21,54.800000000000004,3,Comedy,Mobile,2013-05-14 09:46:27,2013-10-12 20:35:54,0.42857142857142855,0.42857142857142855,151,0.0464,Free,25-34,2964,High,False,0.1
55586,9,3.61,49.63333333333333,5,Action,Smart TV,2014-05-05 21:33:44,2014-10-04 18:09:07,0.3333333333333333,0.5555555555555556,151,0.0596,Free,55+,2607,High,False,0.1
55587,20,4.0,55.754999999999995,6,Drama,Mobile,2020-01-11 00:21:08,2020-04-12 04:12:47,0.9,0.75,92,0.2174,Free,35-44,591,High,False,0.18
55588,204,3.39,48.17794117647058,10,Action,Laptop,2020-01-09 13:58:05,2021-11-21 13:18:14,0.049019607843137254,0.0,681,0.2996,Premium,25-34,2,Low,True,0.22
55589,7,3.14,42.357142857142854,4,Action,Mobile,2016-07-08 06:36:25,2020-01-26 13:14:37,0.5714285714285714,0.42857142857142855,1297,0.0054,Free,55+,667,High,False,0.1
5559,9,3.61,46.833333333333336,7,Action,Mobile,2016-06-27 23:56:16,2020-01-11 19:47:39,0.4444444444444444,0.5555555555555556,1292,0.007,Free,18-24,682,High,False,0.1
55590,88,3.67,52.37954545454545,8,Action,Laptop,2014-11-13 13:28:15,2015-08-09 07:56:37,0.3522727272727273,0.10227272727272728,268,0.3284,Basic,25-34,2298,High,False,0.26
55592,37,3.41,47.87027027027027,8,Action,Laptop,2013-04-20 10:35:35,2016-09-17 15:09:35,0.35135135135135137,0.05405405405405406,1246,0.0297,Basic,18-24,1893,High,False,0.1
55594,89,3.78,52.39213483146067,8,Comedy,Mobile,2017-02-26 09:36:34,2019-12-17 17:30:22,0.5168539325842697,0.4157303370786517,1024,0.0869,Basic,18-24,707,High,False,0.1
55596,5,3.6,53.98,3,Action,Mobile,2014-01-14 23:52:02,2014-12-26 23:10:16,0.6,1.0,345,0.0145,Free,18-24,2524,High,False,0.1
55601,7,3.5,53.957142857142856,5,Drama,Mobile,2019-12-17 08:40:09,2020-01-29 21:21:26,0.5714285714285714,0.14285714285714285,43,0.1628,Free,35-44,664,High,False,0.13
55602,4,3.12,42.15,2,Drama,Smart TV,2013-05-18 20:33:14,2013-06-22 13:59:57,0.0,0.75,34,0.1176,Free,18-24,3076,High,False,0.1
55603,15,3.47,46.00666666666667,7,Action,Mobile,2014-01-25 02:20:34,2014-09-09 22:29:31,0.4666666666666667,0.6666666666666666,227,0.0661,Free,18-24,2632,High,False,0.1
55609,51,3.55,48.3921568627451,8,Action,Mobile,2013-03-04 21:46:26,2015-11-09 05:25:20,0.9215686274509803,0.11764705882352941,979,0.0521,Basic,45-54,2206,High,False,0.1
55615,8,3.69,50.0125,3,Action,Mobile,2014-01-09 00:49:22,2017-07-22 22:17:34,0.625,0.875,1290,0.0062,Free,25-34,1585,High,False,0.1
55616,6,4.58,62.86666666666667,2,Action,Smart TV,2014-04-20 20:41:41,2014-04-28 20:32:55,0.0,0.5,7,0.8571,Free,25-34,2766,High,False,0.81
55619,77,3.98,53.881818181818176,7,Drama,Mobile,2013-07-08 16:11:39,2017-09-11 02:13:17,0.8181818181818182,0.6623376623376623,1525,0.0505,Basic,25-34,1535,High,False,0.1
5562,15,4.23,60.986666666666665,6,Drama,Mobile,2013-03-05 09:44:31,2018-12-29 04:09:17,0.6,0.4,2124,0.0071,Free,25-34,1061,High,False,0.1
55623,42,3.77,54.66428571428572,8,Action,Smart TV,2013-03-24 01:35:08,2015-05-05 20:48:59,0.2857142857142857,0.7857142857142857,772,0.0544,Basic,55+,2394,High,False,0.1
55626,31,3.5,49.377419354838715,7,Action,Mobile,2013-09-08 15:02:18,2017-07-22 22:53:48,0.4838709677419355,0.4838709677419355,1413,0.0219,Basic,45-54,1585,High,False,0.1
55627,40,3.84,55.197500000000005,8,Animation,Mobile,2020-01-21 00:40:40,2021-08-08 23:40:29,0.5,0.85,565,0.0708,Basic,35-44,107,Medium,False,0.1
55628,46,3.86,54.47391304347826,9,Action,Smart TV,2015-04-07 21:42:45,2017-04-25 20:51:06,0.17391304347826086,0.9130434782608695,748,0.0615,Basic,18-24,1673,High,False,0.1
55630,11,4.05,56.22727272727273,4,Drama,Mobile,2019-05-17 06:47:52,2019-09-10 07:08:14,0.5454545454545454,0.2727272727272727,116,0.0948,Free,35-44,805,High,False,0.1
55636,11,4.0,60.64545454545455,4,Action,Laptop,2013-04-20 04:34:56,2013-08-03 14:33:13,0.18181818181818182,0.0,105,0.1048,Free,45-54,3034,High,False,0.1
55639,8,2.69,38.85,3,Action,Smart TV,2013-03-06 22:51:09,2014-10-18 20:40:01,0.125,0.875,590,0.0136,Free,55+,2593,High,False,0.1
55641,9,3.72,58.98888888888889,3,Action,Smart TV,2017-07-15 14:52:09,2017-11-08 21:53:57,0.1111111111111111,0.5555555555555556,116,0.0776,Free,35-44,1476,High,False,0.1
55646,9,4.28,60.22222222222222,4,Comedy,Mobile,2015-08-27 10:24:10,2016-08-17 12:09:51,0.6666666666666666,0.6666666666666666,356,0.0253,Free,35-44,1924,High,False,0.1
55649,26,4.08,57.603846153846156,7,Drama,Smart TV,2013-05-29 18:16:33,2015-01-18 19:31:31,0.19230769230769232,0.5384615384615384,599,0.0434,Free,18-24,2501,High,False,0.1
5565,7,4.79,69.02857142857142,5,Crime,Smart TV,2020-01-29 20:42:41,2021-08-14 06:41:54,0.42857142857142855,0.8571428571428571,562,0.0125,Free,55+,101,Medium,False,0.1
55650,8,4.44,62.325,6,Action,Mobile,2018-12-19 21:39:25,2020-02-04 01:09:34,0.625,0.625,411,0.0195,Free,18-24,659,High,False,0.1
55651,27,3.57,51.63333333333333,7,Action,Mobile,2014-11-13 22:22:45,2017-07-01 17:52:55,0.4074074074074074,0.5925925925925926,960,0.0281,Free,25-34,1606,High,False,0.1
55653,6,3.75,53.65,3,Comedy,Laptop,2020-02-15 10:53:20,2021-01-22 23:08:28,0.3333333333333333,0.16666666666666666,342,0.0175,Free,45-54,305,High,False,0.1
55658,8,4.62,74.35,1,Action,Smart TV,2013-09-02 19:29:38,2014-07-31 22:09:35,0.125,0.875,332,0.0241,Free,35-44,2672,High,False,0.1
55660,10,4.95,75.11,3,Adventure,Laptop,2013-09-10 10:54:08,2013-09-10 10:56:55,0.0,0.0,1,10.0,Free,35-44,2996,High,False,10.0
55661,11,3.59,50.554545454545455,5,Drama,Mobile,2015-02-20 00:59:24,2018-03-02 20:56:08,0.5454545454545454,0.8181818181818182,1106,0.0099,Free,35-44,1362,High,False,0.1
55666,5,3.7,56.64,3,Action,Mobile,2013-05-31 22:47:12,2013-12-04 03:05:48,0.8,0.6,186,0.0269,Free,25-34,2912,High,False,0.1
55667,79,3.98,56.86582278481012,9,Action,Mobile,2016-07-19 22:25:02,2017-09-02 16:10:46,0.5063291139240507,0.3924050632911392,409,0.1932,Basic,55+,1543,High,False,0.16
5567,34,4.01,54.10588235294117,7,Drama,Smart TV,2020-02-05 10:22:44,2021-08-03 14:59:59,0.14705882352941177,0.4411764705882353,545,0.0624,Basic,18-24,112,Medium,False,0.1
55672,4,3.5,47.2,3,Drama,Mobile,2020-01-12 03:53:26,2021-02-08 04:30:37,1.0,0.0,393,0.0102,Free,18-24,289,High,False,0.1
55677,79,4.35,61.887341772151906,10,Action,Laptop,2014-10-02 10:00:46,2017-11-03 11:52:38,0.26582278481012656,0.05063291139240506,1128,0.07,Basic,18-24,1481,High,False,0.1
5568,12,2.71,33.44166666666667,6,Animation,Mobile,2013-04-09 23:43:21,2013-04-09 23:49:24,1.0,1.0,1,12.0,Free,18-24,3150,High,False,6.02
55681,10,3.6,56.7,2,Action,Mobile,2020-02-07 08:13:22,2021-10-01 08:18:57,0.6,0.4,602,0.0166,Free,35-44,53,Low,True,0.1
55686,10,4.25,61.1,5,Biography,Smart TV,2014-12-31 14:29:55,2019-10-11 22:39:24,0.2,0.6,1745,0.0057,Free,18-24,774,High,False,0.1
55693,72,3.25,45.84444444444445,8,Action,Smart TV,2013-03-16 01:16:55,2014-10-02 19:23:44,0.4722222222222222,0.9583333333333334,565,0.1274,Basic,18-24,2609,High,False,0.1
55694,12,3.62,46.416666666666664,5,Comedy,Smart TV,2014-04-26 08:04:37,2016-09-10 17:13:20,0.08333333333333333,0.5,868,0.0138,Free,18-24,1900,High,False,0.1
55695,226,3.7,51.95088495575221,10,Action,Smart TV,2014-10-18 22:11:39,2020-02-13 14:08:52,0.07079646017699115,0.7389380530973452,1943,0.1163,Premium,35-44,649,High,False,0.1
55697,77,3.38,48.128571428571426,7,Action,Smart TV,2013-05-06 15:57:47,2018-03-06 22:26:33,0.23376623376623376,0.7142857142857143,1765,0.0436,Basic,45-54,1358,High,False,0.1
55699,74,2.92,40.87837837837838,8,Drama,Smart TV,2013-03-10 23:08:51,2020-01-26 21:14:26,0.28378378378378377,0.7702702702702703,2512,0.0295,Basic,55+,667,High,False,0.1
557,27,4.04,57.68518518518518,5,Action,Mobile,2018-12-31 02:38:56,2020-02-12 22:12:11,0.6296296296296297,0.7037037037037037,408,0.0662,Free,35-44,650,High,False,0.1
5570,71,4.39,62.67042253521127,11,Drama,Mobile,2016-02-09 00:33:12,2020-01-10 02:44:27,0.5211267605633803,0.7464788732394366,1431,0.0496,Basic,55+,684,High,False,0.1
55703,64,4.27,60.284375,8,Action,Smart TV,2013-12-01 18:38:31,2019-12-25 13:07:24,0.296875,0.78125,2214,0.0289,Basic,35-44,699,High,False,0.1
55709,11,4.05,48.709090909090904,7,Comedy,Smart TV,2017-04-09 11:28:43,2019-10-25 06:20:48,0.18181818181818182,0.5454545454545454,928,0.0119,Free,35-44,760,High,False,0.1
55711,134,3.73,52.43283582089552,10,Action,Smart TV,2015-03-14 20:04:17,2020-01-21 11:00:40,0.12686567164179105,0.5,1773,0.0756,Standard,45-54,672,High,False,0.1
55713,27,3.93,57.407407407407405,7,Action,Mobile,2016-08-07 18:53:48,2020-01-10 02:30:16,0.8148148148148148,0.5925925925925926,1250,0.0216,Free,25-34,684,High,False,0.1
55719,15,5.0,69.96666666666667,7,Action,Mobile,2014-01-12 20:39:56,2014-08-26 00:46:30,0.4,0.5333333333333333,225,0.0667,Free,25-34,2647,High,False,0.1
55723,5,2.9,41.6,4,Action,Mobile,2013-07-13 05:20:29,2013-08-02 06:58:00,0.8,0.0,20,0.25,Free,35-44,3035,High,False,0.16
55727,15,4.03,52.086666666666666,6,Action,Mobile,2015-03-07 20:51:09,2019-01-02 04:27:55,0.4666666666666667,0.2,1396,0.0107,Free,18-24,1057,High,False,0.1
5573,4,4.12,59.425,3,Drama,Laptop,2020-02-03 11:14:29,2021-02-04 04:29:38,0.25,0.25,366,0.0109,Free,25-34,293,High,False,0.1
55730,25,3.9,55.756,7,Action,Mobile,2017-07-09 02:52:01,2018-05-16 14:39:51,0.6,0.4,311,0.0804,Free,25-34,1287,High,False,0.1
55734,46,3.46,46.38695652173914,6,Action,Mobile,2013-03-04 03:23:17,2019-01-26 14:45:13,0.8478260869565217,0.5652173913043478,2154,0.0214,Basic,18-24,1032,High,False,0.1
55741,24,3.48,48.55416666666667,6,Comedy,Mobile,2013-04-05 00:39:03,2015-06-11 00:04:05,0.6666666666666666,0.9583333333333334,796,0.0302,Free,25-34,2358,High,False,0.1
55742,17,3.74,53.976470588235294,7,Action,Smart TV,2013-05-04 21:44:16,2014-06-05 20:04:21,0.35294117647058826,0.8823529411764706,396,0.0429,Free,55+,2728,High,False,0.1
55746,6,4.5,58.21666666666667,2,Action,Mobile,2013-06-14 07:56:49,2013-10-19 03:01:10,0.8333333333333334,0.3333333333333333,126,0.0476,Free,35-44,2958,High,False,0.1
